label,state,estimate,moe,percent,percent moe,year
"$50,000 to $74,999",Missouri,339261.0,3630.0,21.9,0.2,2010
"$75,000 to $99,999",Missouri,228217.0,3045.0,14.8,0.2,2010
"$100,000 to $149,999",Missouri,207867.0,2960.0,13.4,0.2,2010
"$150,000 to $199,999",Missouri,61774.0,1457.0,4.0,0.1,2010
"$200,000 or more",Missouri,52421.0,1296.0,3.4,0.1,2010
    Median family income (dollars),Missouri,57661.0,307.0,,,2010
    Mean family income (dollars),Missouri,72756.0,322.0,,,2010
    Per capita income (dollars),Missouri,24724.0,106.0,,,2010
    Nonfamily households,Missouri,803446.0,4513.0,100.0,,2010
    Median nonfamily income (dollars),Missouri,26966.0,220.0,,,2010
    Mean nonfamily income (dollars),Missouri,36940.0,310.0,,,2010
    Median earnings for workers (dollars),Missouri,26922.0,105.0,,,2010
"    Median earnings for male full-time, year-round workers (dollars)",Missouri,43078.0,257.0,,,2010
"    Median earnings for female full-time, year-round workers (dollars)",Missouri,32282.0,126.0,,,2010
    Total households,Montana,401328.0,1784.0,100.0,,2010
"Less than $10,000",Montana,30672.0,1130.0,7.6,0.3,2010
"$10,000 to $14,999",Montana,26642.0,931.0,6.6,0.2,2010
"$15,000 to $24,999",Montana,53443.0,1427.0,13.3,0.3,2010
"$25,000 to $34,999",Montana,49728.0,1214.0,12.4,0.3,2010
"$35,000 to $49,999",Montana,64680.0,1444.0,16.1,0.4,2010
"$50,000 to $74,999",Montana,77753.0,1451.0,19.4,0.3,2010
"$75,000 to $99,999",Montana,45941.0,1283.0,11.4,0.3,2010
"$100,000 to $149,999",Montana,35550.0,1095.0,8.9,0.3,2010
"$150,000 to $199,999",Montana,9390.0,538.0,2.3,0.1,2010
"$200,000 or more",Montana,7529.0,536.0,1.9,0.1,2010
    Median household income (dollars),Montana,43872.0,408.0,,,2010
    Mean household income (dollars),Montana,56886.0,489.0,,,2010
    With earnings,Montana,318001.0,1858.0,79.2,0.3,2010
        Mean earnings (dollars),Montana,55129.0,578.0,,,2010
    With Social Security,Montana,117898.0,1014.0,29.4,0.2,2010
        Mean Social Security income (dollars),Montana,15179.0,135.0,,,2010
    With retirement income,Montana,70917.0,1290.0,17.7,0.3,2010
        Mean retirement income (dollars),Montana,18679.0,479.0,,,2010
    With Supplemental Security Income,Montana,13709.0,775.0,3.4,0.2,2010
        Mean Supplemental Security Income (dollars),Montana,7895.0,224.0,,,2010
    With cash public assistance income,Montana,8345.0,599.0,2.1,0.1,2010
        Mean cash public assistance income (dollars),Montana,2954.0,215.0,,,2010
With Food Stamp/SNAP benefits in the past 12 months,Montana,32783.0,1287.0,8.2,0.3,2010
    Families,Montana,256130.0,1854.0,100.0,,2010
"Less than $10,000",Montana,11688.0,759.0,4.6,0.3,2010
"$10,000 to $14,999",Montana,8159.0,623.0,3.2,0.2,2010
"$15,000 to $24,999",Montana,24649.0,952.0,9.6,0.4,2010
"$25,000 to $34,999",Montana,26907.0,856.0,10.5,0.3,2010
"$35,000 to $49,999",Montana,41326.0,1134.0,16.1,0.4,2010
"$50,000 to $74,999",Montana,58995.0,1233.0,23.0,0.4,2010
"$75,000 to $99,999",Montana,39075.0,1190.0,15.3,0.4,2010
"$100,000 to $149,999",Montana,30472.0,1036.0,11.9,0.4,2010
"$150,000 to $199,999",Montana,8254.0,458.0,3.2,0.2,2010
"$200,000 or more",Montana,6605.0,491.0,2.6,0.2,2010
    Median family income (dollars),Montana,55725.0,651.0,,,2010
    Mean family income (dollars),Montana,68016.0,663.0,,,2010
    Per capita income (dollars),Montana,23836.0,216.0,,,2010
    Nonfamily households,Montana,145198.0,1972.0,100.0,,2010
    Median nonfamily income (dollars),Montana,25972.0,462.0,,,2010
    Mean nonfamily income (dollars),Montana,35139.0,592.0,,,2010
    Median earnings for workers (dollars),Montana,23639.0,306.0,,,2010
"    Median earnings for male full-time, year-round workers (dollars)",Montana,40558.0,343.0,,,2010
"    Median earnings for female full-time, year-round workers (dollars)",Montana,29263.0,433.0,,,2010
    Total households,Nebraska,711771.0,2613.0,100.0,,2010
"Less than $10,000",Nebraska,45321.0,1291.0,6.4,0.2,2010
"$10,000 to $14,999",Nebraska,41617.0,1202.0,5.8,0.2,2010
"$15,000 to $24,999",Nebraska,81800.0,1579.0,11.5,0.2,2010
"$25,000 to $34,999",Nebraska,83307.0,1491.0,11.7,0.2,2010
"$35,000 to $49,999",Nebraska,108311.0,1515.0,15.2,0.2,2010
"$50,000 to $74,999",Nebraska,146702.0,2060.0,20.6,0.3,2010
"$75,000 to $99,999",Nebraska,90871.0,1825.0,12.8,0.3,2010
"$100,000 to $149,999",Nebraska,76556.0,1622.0,10.8,0.2,2010
"$150,000 to $199,999",Nebraska,19998.0,887.0,2.8,0.1,2010
"$200,000 or more",Nebraska,17288.0,729.0,2.4,0.1,2010
    Median household income (dollars),Nebraska,49342.0,293.0,,,2010
    Mean household income (dollars),Nebraska,62707.0,371.0,,,2010
    With earnings,Nebraska,587012.0,2671.0,82.5,0.2,2010
        Mean earnings (dollars),Nebraska,62078.0,375.0,,,2010
    With Social Security,Nebraska,191766.0,1692.0,26.9,0.2,2010
        Mean Social Security income (dollars),Nebraska,15663.0,97.0,,,2010
    With retirement income,Nebraska,96331.0,1538.0,13.5,0.2,2010
        Mean retirement income (dollars),Nebraska,17916.0,404.0,,,2010
    With Supplemental Security Income,Nebraska,19878.0,798.0,2.8,0.1,2010
        Mean Supplemental Security Income (dollars),Nebraska,8279.0,217.0,,,2010
    With cash public assistance income,Nebraska,15727.0,697.0,2.2,0.1,2010
        Mean cash public assistance income (dollars),Nebraska,2481.0,165.0,,,2010
With Food Stamp/SNAP benefits in the past 12 months,Nebraska,53473.0,1220.0,7.5,0.2,2010
    Families,Nebraska,467250.0,2588.0,100.0,,2010
"Less than $10,000",Nebraska,15828.0,708.0,3.4,0.2,2010
"$10,000 to $14,999",Nebraska,13180.0,772.0,2.8,0.2,2010
"$15,000 to $24,999",Nebraska,35911.0,1154.0,7.7,0.2,2010
"$25,000 to $34,999",Nebraska,43248.0,1226.0,9.3,0.3,2010
"$35,000 to $49,999",Nebraska,69276.0,1411.0,14.8,0.3,2010
"$50,000 to $74,999",Nebraska,111021.0,1579.0,23.8,0.3,2010
"$75,000 to $99,999",Nebraska,77154.0,1512.0,16.5,0.3,2010
"$100,000 to $149,999",Nebraska,68034.0,1499.0,14.6,0.3,2010
"$150,000 to $199,999",Nebraska,18034.0,804.0,3.9,0.2,2010
"$200,000 or more",Nebraska,15564.0,709.0,3.3,0.1,2010
    Median family income (dollars),Nebraska,61888.0,411.0,,,2010
    Mean family income (dollars),Nebraska,74985.0,569.0,,,2010
    Per capita income (dollars),Nebraska,25229.0,164.0,,,2010
    Nonfamily households,Nebraska,244521.0,2227.0,100.0,,2010
    Median nonfamily income (dollars),Nebraska,27833.0,399.0,,,2010
    Mean nonfamily income (dollars),Nebraska,37082.0,524.0,,,2010
    Median earnings for workers (dollars),Nebraska,26786.0,140.0,,,2010
"    Median earnings for male full-time, year-round workers (dollars)",Nebraska,41311.0,214.0,,,2010
"    Median earnings for female full-time, year-round workers (dollars)",Nebraska,31528.0,188.0,,,2010
    Total households,Nevada,979621.0,4292.0,100.0,,2010
"Less than $10,000",Nevada,55595.0,1592.0,5.7,0.2,2010
"$10,000 to $14,999",Nevada,38868.0,1433.0,4.0,0.1,2010
"$15,000 to $24,999",Nevada,93880.0,2318.0,9.6,0.2,2010
"$25,000 to $34,999",Nevada,103404.0,2260.0,10.6,0.2,2010
"$35,000 to $49,999",Nevada,142975.0,2764.0,14.6,0.3,2010
"$50,000 to $74,999",Nevada,204802.0,3269.0,20.9,0.3,2010
"$75,000 to $99,999",Nevada,135345.0,2458.0,13.8,0.2,2010
"$100,000 to $149,999",Nevada,129777.0,2560.0,13.2,0.2,2010
"$150,000 to $199,999",Nevada,41141.0,1324.0,4.2,0.1,2010
"$200,000 or more",Nevada,33834.0,1135.0,3.5,0.1,2010
    Median household income (dollars),Nevada,55726.0,395.0,,,2010
    Mean household income (dollars),Nevada,72112.0,477.0,,,2010
    With earnings,Nevada,811791.0,4382.0,82.9,0.2,2010
        Mean earnings (dollars),Nevada,70709.0,530.0,,,2010
    With Social Security,Nevada,243526.0,2445.0,24.9,0.2,2010
        Mean Social Security income (dollars),Nevada,15595.0,119.0,,,2010
    With retirement income,Nevada,163057.0,2644.0,16.6,0.3,2010
        Mean retirement income (dollars),Nevada,24008.0,396.0,,,2010
    With Supplemental Security Income,Nevada,28249.0,1028.0,2.9,0.1,2010
        Mean Supplemental Security Income (dollars),Nevada,8882.0,299.0,,,2010
    With cash public assistance income,Nevada,22351.0,1038.0,2.3,0.1,2010
        Mean cash public assistance income (dollars),Nevada,3790.0,275.0,,,2010
With Food Stamp/SNAP benefits in the past 12 months,Nevada,58099.0,1634.0,5.9,0.2,2010
    Families,Nevada,642900.0,4190.0,100.0,,2010
"Less than $10,000",Nevada,25466.0,1218.0,4.0,0.2,2010
"$10,000 to $14,999",Nevada,15733.0,935.0,2.4,0.1,2010
"$15,000 to $24,999",Nevada,45972.0,1659.0,7.2,0.3,2010
"$25,000 to $34,999",Nevada,61262.0,1873.0,9.5,0.3,2010
"$35,000 to $49,999",Nevada,87919.0,2045.0,13.7,0.3,2010
"$50,000 to $74,999",Nevada,140344.0,2835.0,21.8,0.4,2010
"$75,000 to $99,999",Nevada,102785.0,2289.0,16.0,0.3,2010
"$100,000 to $149,999",Nevada,103682.0,2332.0,16.1,0.3,2010
"$150,000 to $199,999",Nevada,32919.0,1260.0,5.1,0.2,2010
"$200,000 or more",Nevada,26818.0,1028.0,4.2,0.2,2010
    Median family income (dollars),Nevada,64418.0,546.0,,,2010
    Mean family income (dollars),Nevada,80889.0,650.0,,,2010
    Per capita income (dollars),Nevada,27589.0,200.0,,,2010
    Nonfamily households,Nevada,336721.0,3389.0,100.0,,2010
    Median nonfamily income (dollars),Nevada,37722.0,617.0,,,2010
    Mean nonfamily income (dollars),Nevada,50999.0,777.0,,,2010
    Median earnings for workers (dollars),Nevada,31041.0,150.0,,,2010
"    Median earnings for male full-time, year-round workers (dollars)",Nevada,44926.0,446.0,,,2010
"    Median earnings for female full-time, year-round workers (dollars)",Nevada,35255.0,305.0,,,2010
    Total households,New Hampshire,513804.0,1978.0,100.0,,2010
"Less than $10,000",New Hampshire,23733.0,1012.0,4.6,0.2,2010
"$10,000 to $14,999",New Hampshire,20466.0,850.0,4.0,0.2,2010
"$15,000 to $24,999",New Hampshire,42888.0,1313.0,8.3,0.3,2010
"$25,000 to $34,999",New Hampshire,45618.0,1394.0,8.9,0.3,2010
"$35,000 to $49,999",New Hampshire,68889.0,1670.0,13.4,0.3,2010
"$50,000 to $74,999",New Hampshire,100126.0,1952.0,19.5,0.4,2010
"$75,000 to $99,999",New Hampshire,75988.0,1509.0,14.8,0.3,2010
"$100,000 to $149,999",New Hampshire,83705.0,1812.0,16.3,0.4,2010
"$150,000 to $199,999",New Hampshire,29380.0,936.0,5.7,0.2,2010
"$200,000 or more",New Hampshire,23011.0,884.0,4.5,0.2,2010
    Median household income (dollars),New Hampshire,63277.0,539.0,,,2010
    Mean household income (dollars),New Hampshire,79105.0,609.0,,,2010
    With earnings,New Hampshire,425224.0,1966.0,82.8,0.2,2010
        Mean earnings (dollars),New Hampshire,79263.0,723.0,,,2010
    With Social Security,New Hampshire,142366.0,1368.0,27.7,0.3,2010
        Mean Social Security income (dollars),New Hampshire,16084.0,142.0,,,2010
    With retirement income,New Hampshire,88429.0,1272.0,17.2,0.2,2010
        Mean retirement income (dollars),New Hampshire,20197.0,572.0,,,2010
    With Supplemental Security Income,New Hampshire,16066.0,659.0,3.1,0.1,2010
        Mean Supplemental Security Income (dollars),New Hampshire,9187.0,281.0,,,2010
    With cash public assistance income,New Hampshire,13885.0,790.0,2.7,0.2,2010
        Mean cash public assistance income (dollars),New Hampshire,3564.0,303.0,,,2010
With Food Stamp/SNAP benefits in the past 12 months,New Hampshire,29881.0,1189.0,5.8,0.2,2010
    Families,New Hampshire,346128.0,2207.0,100.0,,2010
"Less than $10,000",New Hampshire,8543.0,607.0,2.5,0.2,2010
"$10,000 to $14,999",New Hampshire,5873.0,616.0,1.7,0.2,2010
"$15,000 to $24,999",New Hampshire,17924.0,956.0,5.2,0.3,2010
"$25,000 to $34,999",New Hampshire,23968.0,899.0,6.9,0.3,2010
"$35,000 to $49,999",New Hampshire,41805.0,1310.0,12.1,0.4,2010
"$50,000 to $74,999",New Hampshire,71078.0,1690.0,20.5,0.5,2010
"$75,000 to $99,999",New Hampshire,60532.0,1238.0,17.5,0.3,2010
"$100,000 to $149,999",New Hampshire,70517.0,1715.0,20.4,0.5,2010
"$150,000 to $199,999",New Hampshire,25716.0,925.0,7.4,0.3,2010
"$200,000 or more",New Hampshire,20172.0,800.0,5.8,0.2,2010
    Median family income (dollars),New Hampshire,76446.0,677.0,,,2010
    Mean family income (dollars),New Hampshire,91940.0,750.0,,,2010
    Per capita income (dollars),New Hampshire,31422.0,269.0,,,2010
    Nonfamily households,New Hampshire,167676.0,2209.0,100.0,,2010
    Median nonfamily income (dollars),New Hampshire,36345.0,643.0,,,2010
    Mean nonfamily income (dollars),New Hampshire,48974.0,808.0,,,2010
    Median earnings for workers (dollars),New Hampshire,32827.0,298.0,,,2010
"    Median earnings for male full-time, year-round workers (dollars)",New Hampshire,52687.0,444.0,,,2010
"    Median earnings for female full-time, year-round workers (dollars)",New Hampshire,38287.0,421.0,,,2010
    Total households,New Jersey,3176069.0,6296.0,100.0,,2010
"Less than $10,000",New Jersey,167356.0,2484.0,5.3,0.1,2010
"$10,000 to $14,999",New Jersey,126043.0,2303.0,4.0,0.1,2010
"$15,000 to $24,999",New Jersey,251596.0,3468.0,7.9,0.1,2010
"$25,000 to $34,999",New Jersey,250896.0,2965.0,7.9,0.1,2010
"$35,000 to $49,999",New Jersey,354166.0,4286.0,11.2,0.1,2010
"$50,000 to $74,999",New Jersey,537687.0,4023.0,16.9,0.1,2010
"$75,000 to $99,999",New Jersey,428486.0,3967.0,13.5,0.1,2010
"$100,000 to $149,999",New Jersey,548970.0,4760.0,17.3,0.1,2010
"$150,000 to $199,999",New Jersey,248860.0,3493.0,7.8,0.1,2010
"$200,000 or more",New Jersey,262009.0,2902.0,8.2,0.1,2010
    Median household income (dollars),New Jersey,69811.0,309.0,,,2010
    Mean household income (dollars),New Jersey,93475.0,360.0,,,2010
    With earnings,New Jersey,2574013.0,5813.0,81.0,0.1,2010
        Mean earnings (dollars),New Jersey,96536.0,400.0,,,2010
    With Social Security,New Jersey,882131.0,4158.0,27.8,0.1,2010
        Mean Social Security income (dollars),New Jersey,16846.0,55.0,,,2010
    With retirement income,New Jersey,547698.0,4072.0,17.2,0.1,2010
        Mean retirement income (dollars),New Jersey,23181.0,256.0,,,2010
    With Supplemental Security Income,New Jersey,101064.0,2225.0,3.2,0.1,2010
        Mean Supplemental Security Income (dollars),New Jersey,8627.0,122.0,,,2010
    With cash public assistance income,New Jersey,70288.0,1456.0,2.2,0.1,2010
        Mean cash public assistance income (dollars),New Jersey,3957.0,118.0,,,2010
With Food Stamp/SNAP benefits in the past 12 months,New Jersey,159394.0,2864.0,5.0,0.1,2010
    Families,New Jersey,2198650.0,7080.0,100.0,,2010
"Less than $10,000",New Jersey,69110.0,1831.0,3.1,0.1,2010
"$10,000 to $14,999",New Jersey,45901.0,1618.0,2.1,0.1,2010
"$15,000 to $24,999",New Jersey,120036.0,2603.0,5.5,0.1,2010
"$25,000 to $34,999",New Jersey,140428.0,2434.0,6.4,0.1,2010
"$35,000 to $49,999",New Jersey,219532.0,3272.0,10.0,0.1,2010
"$50,000 to $74,999",New Jersey,365711.0,3338.0,16.6,0.2,2010
"$75,000 to $99,999",New Jersey,327492.0,3295.0,14.9,0.1,2010
"$100,000 to $149,999",New Jersey,456607.0,4712.0,20.8,0.2,2010
"$150,000 to $199,999",New Jersey,219152.0,3301.0,10.0,0.1,2010
"$200,000 or more",New Jersey,234681.0,3032.0,10.7,0.1,2010
    Median family income (dollars),New Jersey,84904.0,400.0,,,2010
    Mean family income (dollars),New Jersey,109067.0,472.0,,,2010
    Per capita income (dollars),New Jersey,34858.0,149.0,,,2010
    Nonfamily households,New Jersey,977419.0,5263.0,100.0,,2010
    Median nonfamily income (dollars),New Jersey,39306.0,342.0,,,2010
    Mean nonfamily income (dollars),New Jersey,54673.0,457.0,,,2010
    Median earnings for workers (dollars),New Jersey,38235.0,173.0,,,2010
"    Median earnings for male full-time, year-round workers (dollars)",New Jersey,57878.0,477.0,,,2010
"    Median earnings for female full-time, year-round workers (dollars)",New Jersey,44914.0,207.0,,,2010
    Total households,New Mexico,756112.0,2759.0,100.0,,2010
"Less than $10,000",New Mexico,70119.0,1791.0,9.3,0.2,2010
"$10,000 to $14,999",New Mexico,49824.0,1602.0,6.6,0.2,2010
"$15,000 to $24,999",New Mexico,96462.0,2331.0,12.8,0.3,2010
"$25,000 to $34,999",New Mexico,89929.0,2218.0,11.9,0.3,2010
"$35,000 to $49,999",New Mexico,114925.0,2233.0,15.2,0.3,2010
"$50,000 to $74,999",New Mexico,135040.0,2091.0,17.9,0.3,2010
"$75,000 to $99,999",New Mexico,82370.0,1843.0,10.9,0.2,2010
"$100,000 to $149,999",New Mexico,75645.0,1719.0,10.0,0.2,2010
"$150,000 to $199,999",New Mexico,23845.0,975.0,3.2,0.1,2010
"$200,000 or more",New Mexico,17953.0,726.0,2.4,0.1,2010
    Median household income (dollars),New Mexico,43820.0,386.0,,,2010
    Mean household income (dollars),New Mexico,59223.0,389.0,,,2010
    With earnings,New Mexico,592514.0,3296.0,78.4,0.3,2010
        Mean earnings (dollars),New Mexico,58116.0,475.0,,,2010
    With Social Security,New Mexico,215282.0,1878.0,28.5,0.2,2010
        Mean Social Security income (dollars),New Mexico,14395.0,99.0,,,2010
    With retirement income,New Mexico,144689.0,1942.0,19.1,0.3,2010
        Mean retirement income (dollars),New Mexico,23659.0,476.0,,,2010
    With Supplemental Security Income,New Mexico,34464.0,1207.0,4.6,0.2,2010
        Mean Supplemental Security Income (dollars),New Mexico,7723.0,146.0,,,2010
    With cash public assistance income,New Mexico,18447.0,809.0,2.4,0.1,2010
        Mean cash public assistance income (dollars),New Mexico,3206.0,169.0,,,2010
With Food Stamp/SNAP benefits in the past 12 months,New Mexico,75872.0,2053.0,10.0,0.3,2010
    Families,New Mexico,497372.0,3094.0,100.0,,2010
"Less than $10,000",New Mexico,30284.0,1155.0,6.1,0.2,2010
"$10,000 to $14,999",New Mexico,21880.0,1141.0,4.4,0.2,2010
"$15,000 to $24,999",New Mexico,55611.0,1595.0,11.2,0.3,2010
"$25,000 to $34,999",New Mexico,54155.0,1542.0,10.9,0.3,2010
"$35,000 to $49,999",New Mexico,74290.0,1872.0,14.9,0.4,2010
"$50,000 to $74,999",New Mexico,96948.0,2080.0,19.5,0.4,2010
"$75,000 to $99,999",New Mexico,64803.0,1688.0,13.0,0.3,2010
"$100,000 to $149,999",New Mexico,63415.0,1581.0,12.8,0.3,2010
"$150,000 to $199,999",New Mexico,20625.0,903.0,4.1,0.2,2010
"$200,000 or more",New Mexico,15361.0,668.0,3.1,0.1,2010
    Median family income (dollars),New Mexico,52565.0,562.0,,,2010
    Mean family income (dollars),New Mexico,68180.0,562.0,,,2010
    Per capita income (dollars),New Mexico,22966.0,163.0,,,2010
    Nonfamily households,New Mexico,258740.0,3124.0,100.0,,2010
    Median nonfamily income (dollars),New Mexico,28046.0,567.0,,,2010
    Mean nonfamily income (dollars),New Mexico,39199.0,521.0,,,2010
    Median earnings for workers (dollars),New Mexico,25115.0,218.0,,,2010
"    Median earnings for male full-time, year-round workers (dollars)",New Mexico,41213.0,364.0,,,2010
"    Median earnings for female full-time, year-round workers (dollars)",New Mexico,31424.0,324.0,,,2010
    Total households,New York,7205740.0,12418.0,100.0,,2010
"Less than $10,000",New York,580138.0,4906.0,8.1,0.1,2010
"$10,000 to $14,999",New York,384225.0,3733.0,5.3,0.1,2010
"$15,000 to $24,999",New York,718995.0,5062.0,10.0,0.1,2010
"$25,000 to $34,999",New York,679265.0,5552.0,9.4,0.1,2010
"$35,000 to $49,999",New York,906907.0,6607.0,12.6,0.1,2010
"$50,000 to $74,999",New York,1250942.0,7209.0,17.4,0.1,2010
"$75,000 to $99,999",New York,878506.0,6024.0,12.2,0.1,2010
"$100,000 to $149,999",New York,973368.0,7264.0,13.5,0.1,2010
"$150,000 to $199,999",New York,394523.0,4790.0,5.5,0.1,2010
"$200,000 or more",New York,438871.0,4520.0,6.1,0.1,2010
    Median household income (dollars),New York,55603.0,178.0,,,2010
    Mean household income (dollars),New York,80374.0,276.0,,,2010
    With earnings,New York,5669877.0,11214.0,78.7,0.1,2010
        Mean earnings (dollars),New York,83792.0,286.0,,,2010
    With Social Security,New York,2000073.0,7112.0,27.8,0.1,2010
        Mean Social Security income (dollars),New York,15912.0,35.0,,,2010
    With retirement income,New York,1268844.0,7974.0,17.6,0.1,2010
        Mean retirement income (dollars),New York,22773.0,169.0,,,2010
    With Supplemental Security Income,New York,361647.0,4230.0,5.0,0.1,2010
        Mean Supplemental Security Income (dollars),New York,8320.0,50.0,,,2010
    With cash public assistance income,New York,221944.0,2868.0,3.1,0.1,2010
        Mean cash public assistance income (dollars),New York,3727.0,48.0,,,2010
With Food Stamp/SNAP benefits in the past 12 months,New York,806295.0,5436.0,11.2,0.1,2010
    Families,New York,4656115.0,13151.0,100.0,,2010
"Less than $10,000",New York,231013.0,3384.0,5.0,0.1,2010
"$10,000 to $14,999",New York,161873.0,3220.0,3.5,0.1,2010
"$15,000 to $24,999",New York,363537.0,3661.0,7.8,0.1,2010
"$25,000 to $34,999",New York,393953.0,3893.0,8.5,0.1,2010
"$35,000 to $49,999",New York,570678.0,5468.0,12.3,0.1,2010
"$50,000 to $74,999",New York,839986.0,5763.0,18.0,0.1,2010
"$75,000 to $99,999",New York,648863.0,5829.0,13.9,0.1,2010
"$100,000 to $149,999",New York,769835.0,6605.0,16.5,0.1,2010
"$150,000 to $199,999",New York,321730.0,4525.0,6.9,0.1,2010
"$200,000 or more",New York,354647.0,4334.0,7.6,0.1,2010
    Median family income (dollars),New York,67405.0,302.0,,,2010
    Mean family income (dollars),New York,93102.0,420.0,,,2010
    Per capita income (dollars),New York,30948.0,109.0,,,2010
    Nonfamily households,New York,2549625.0,7668.0,100.0,,2010
    Median nonfamily income (dollars),New York,34776.0,242.0,,,2010
    Mean nonfamily income (dollars),New York,53883.0,338.0,,,2010
    Median earnings for workers (dollars),New York,32436.0,62.0,,,2010
"    Median earnings for male full-time, year-round workers (dollars)",New York,50141.0,162.0,,,2010
"    Median earnings for female full-time, year-round workers (dollars)",New York,40953.0,102.0,,,2010
    Total households,North Carolina,3626179.0,9539.0,100.0,,2010
"Less than $10,000",North Carolina,307800.0,3777.0,8.5,0.1,2010
"$10,000 to $14,999",North Carolina,229967.0,3160.0,6.3,0.1,2010
"$15,000 to $24,999",North Carolina,440441.0,4573.0,12.1,0.1,2010
"$25,000 to $34,999",North Carolina,431763.0,4206.0,11.9,0.1,2010
"$35,000 to $49,999",North Carolina,552640.0,4586.0,15.2,0.1,2010
"$50,000 to $74,999",North Carolina,676157.0,5750.0,18.6,0.2,2010
"$75,000 to $99,999",North Carolina,409499.0,4769.0,11.3,0.1,2010
"$100,000 to $149,999",North Carolina,359150.0,4977.0,9.9,0.1,2010
"$150,000 to $199,999",North Carolina,112540.0,2322.0,3.1,0.1,2010
"$200,000 or more",North Carolina,106222.0,2053.0,2.9,0.1,2010
    Median household income (dollars),North Carolina,45570.0,206.0,,,2010
    Mean household income (dollars),North Carolina,61781.0,264.0,,,2010
    With earnings,North Carolina,2869864.0,8554.0,79.1,0.1,2010
        Mean earnings (dollars),North Carolina,62048.0,283.0,,,2010
    With Social Security,North Carolina,1023498.0,4777.0,28.2,0.1,2010
        Mean Social Security income (dollars),North Carolina,15245.0,58.0,,,2010
    With retirement income,North Carolina,648657.0,4765.0,17.9,0.1,2010
        Mean retirement income (dollars),North Carolina,20102.0,215.0,,,2010
    With Supplemental Security Income,North Carolina,133638.0,2284.0,3.7,0.1,2010
        Mean Supplemental Security Income (dollars),North Carolina,7504.0,100.0,,,2010
    With cash public assistance income,North Carolina,62154.0,1976.0,1.7,0.1,2010
        Mean cash public assistance income (dollars),North Carolina,2928.0,113.0,,,2010
With Food Stamp/SNAP benefits in the past 12 months,North Carolina,372066.0,4284.0,10.3,0.1,2010
    Families,North Carolina,2422692.0,10639.0,100.0,,2010
"Less than $10,000",North Carolina,124584.0,2478.0,5.1,0.1,2010
"$10,000 to $14,999",North Carolina,91181.0,2344.0,3.8,0.1,2010
"$15,000 to $24,999",North Carolina,236723.0,3537.0,9.8,0.1,2010
"$25,000 to $34,999",North Carolina,258788.0,3516.0,10.7,0.1,2010
"$35,000 to $49,999",North Carolina,362217.0,4243.0,15.0,0.2,2010
"$50,000 to $74,999",North Carolina,505529.0,4777.0,20.9,0.2,2010
"$75,000 to $99,999",North Carolina,336607.0,4574.0,13.9,0.2,2010
"$100,000 to $149,999",North Carolina,312735.0,4879.0,12.9,0.2,2010
"$150,000 to $199,999",North Carolina,100238.0,2282.0,4.1,0.1,2010
"$200,000 or more",North Carolina,94090.0,1971.0,3.9,0.1,2010
    Median family income (dollars),North Carolina,56153.0,287.0,,,2010
    Mean family income (dollars),North Carolina,72592.0,372.0,,,2010
    Per capita income (dollars),North Carolina,24745.0,116.0,,,2010
    Nonfamily households,North Carolina,1203487.0,5408.0,100.0,,2010
    Median nonfamily income (dollars),North Carolina,27473.0,209.0,,,2010
    Mean nonfamily income (dollars),North Carolina,38049.0,327.0,,,2010
    Median earnings for workers (dollars),North Carolina,26972.0,88.0,,,2010
"    Median earnings for male full-time, year-round workers (dollars)",North Carolina,41329.0,191.0,,,2010
"    Median earnings for female full-time, year-round workers (dollars)",North Carolina,32990.0,182.0,,,2010
    Total households,North Dakota,276642.0,1348.0,100.0,,2010
"Less than $10,000",North Dakota,21801.0,747.0,7.9,0.3,2010
"$10,000 to $14,999",North Dakota,17624.0,751.0,6.4,0.3,2010
"$15,000 to $24,999",North Dakota,32689.0,1160.0,11.8,0.4,2010
"$25,000 to $34,999",North Dakota,32772.0,1069.0,11.8,0.4,2010
"$35,000 to $49,999",North Dakota,41563.0,1070.0,15.0,0.4,2010
"$50,000 to $74,999",North Dakota,55089.0,1164.0,19.9,0.4,2010
"$75,000 to $99,999",North Dakota,34795.0,994.0,12.6,0.3,2010
"$100,000 to $149,999",North Dakota,27513.0,884.0,9.9,0.3,2010
"$150,000 to $199,999",North Dakota,6470.0,340.0,2.3,0.1,2010
"$200,000 or more",North Dakota,6326.0,357.0,2.3,0.1,2010
    Median household income (dollars),North Dakota,46781.0,452.0,,,2010
    Mean household income (dollars),North Dakota,60581.0,593.0,,,2010
    With earnings,North Dakota,226355.0,1497.0,81.8,0.3,2010
        Mean earnings (dollars),North Dakota,60460.0,700.0,,,2010
    With Social Security,North Dakota,75636.0,823.0,27.3,0.3,2010
        Mean Social Security income (dollars),North Dakota,14348.0,164.0,,,2010
    With retirement income,North Dakota,32635.0,914.0,11.8,0.3,2010
        Mean retirement income (dollars),North Dakota,17081.0,522.0,,,2010
    With Supplemental Security Income,North Dakota,6589.0,522.0,2.4,0.2,2010
        Mean Supplemental Security Income (dollars),North Dakota,7981.0,396.0,,,2010
    With cash public assistance income,North Dakota,5739.0,473.0,2.1,0.2,2010
        Mean cash public assistance income (dollars),North Dakota,2863.0,308.0,,,2010
With Food Stamp/SNAP benefits in the past 12 months,North Dakota,19803.0,897.0,7.2,0.3,2010
    Families,North Dakota,170477.0,1511.0,100.0,,2010
