label,state,estimate,moe,percent,percent moe,year
    Self-employed in own not incorporated business workers,Maine,59066.0,1658.0,9.1,0.2,2012
    Unpaid family workers,Maine,1020.0,168.0,0.2,0.1,2012
Civilian employed population 16 years and over,Maryland,2924344.0,7161.0,100.0,,2012
    Private wage and salary workers,Maryland,2117959.0,7950.0,72.4,0.2,2012
    Government workers,Maryland,657659.0,5412.0,22.5,0.2,2012
    Self-employed in own not incorporated business workers,Maryland,145075.0,2903.0,5.0,0.1,2012
    Unpaid family workers,Maryland,3651.0,386.0,0.1,0.1,2012
Civilian employed population 16 years and over,Massachusetts,3302990.0,8449.0,100.0,,2012
    Private wage and salary workers,Massachusetts,2663917.0,7495.0,80.7,0.1,2012
    Government workers,Massachusetts,428416.0,4568.0,13.0,0.1,2012
    Self-employed in own not incorporated business workers,Massachusetts,207318.0,3006.0,6.3,0.1,2012
    Unpaid family workers,Massachusetts,3339.0,403.0,0.1,0.1,2012
Civilian employed population 16 years and over,Michigan,4269865.0,10096.0,100.0,,2012
    Private wage and salary workers,Michigan,3521317.0,9826.0,82.5,0.1,2012
    Government workers,Michigan,516699.0,4385.0,12.1,0.1,2012
    Self-employed in own not incorporated business workers,Michigan,224770.0,2914.0,5.3,0.1,2012
    Unpaid family workers,Michigan,7079.0,558.0,0.2,0.1,2012
Civilian employed population 16 years and over,Minnesota,2745021.0,5149.0,100.0,,2012
    Private wage and salary workers,Minnesota,2235579.0,5752.0,81.4,0.1,2012
    Government workers,Minnesota,338159.0,3616.0,12.3,0.1,2012
    Self-employed in own not incorporated business workers,Minnesota,167523.0,2156.0,6.1,0.1,2012
    Unpaid family workers,Minnesota,3760.0,380.0,0.1,0.1,2012
Civilian employed population 16 years and over,Mississippi,1204869.0,5411.0,100.0,,2012
    Private wage and salary workers,Mississippi,898689.0,5045.0,74.6,0.3,2012
    Government workers,Mississippi,233579.0,3505.0,19.4,0.3,2012
    Self-employed in own not incorporated business workers,Mississippi,70960.0,1995.0,5.9,0.2,2012
    Unpaid family workers,Mississippi,1641.0,293.0,0.1,0.1,2012
Civilian employed population 16 years and over,Missouri,2781791.0,7099.0,100.0,,2012
    Private wage and salary workers,Missouri,2237031.0,7422.0,80.4,0.2,2012
    Government workers,Missouri,371816.0,4864.0,13.4,0.2,2012
    Self-employed in own not incorporated business workers,Missouri,168207.0,2366.0,6.0,0.1,2012
    Unpaid family workers,Missouri,4737.0,432.0,0.2,0.1,2012
Civilian employed population 16 years and over,Montana,478254.0,2968.0,100.0,,2012
    Private wage and salary workers,Montana,342313.0,2833.0,71.6,0.4,2012
    Government workers,Montana,88312.0,1644.0,18.5,0.3,2012
    Self-employed in own not incorporated business workers,Montana,45117.0,1231.0,9.4,0.3,2012
    Unpaid family workers,Montana,2512.0,317.0,0.5,0.1,2012
Civilian employed population 16 years and over,Nebraska,946986.0,2979.0,100.0,,2012
    Private wage and salary workers,Nebraska,739814.0,3531.0,78.1,0.3,2012
    Government workers,Nebraska,135602.0,1745.0,14.3,0.2,2012
    Self-employed in own not incorporated business workers,Nebraska,69597.0,1693.0,7.3,0.2,2012
    Unpaid family workers,Nebraska,1973.0,266.0,0.2,0.1,2012
Civilian employed population 16 years and over,Nevada,1237659.0,5315.0,100.0,,2012
    Private wage and salary workers,Nevada,1016696.0,5262.0,82.1,0.3,2012
    Government workers,Nevada,159312.0,3619.0,12.9,0.3,2012
    Self-employed in own not incorporated business workers,Nevada,60324.0,2343.0,4.9,0.2,2012
    Unpaid family workers,Nevada,1327.0,272.0,0.1,0.1,2012
Civilian employed population 16 years and over,New Hampshire,694736.0,2702.0,100.0,,2012
    Private wage and salary workers,New Hampshire,544787.0,3220.0,78.4,0.4,2012
    Government workers,New Hampshire,96255.0,2151.0,13.9,0.3,2012
    Self-employed in own not incorporated business workers,New Hampshire,52994.0,1673.0,7.6,0.2,2012
    Unpaid family workers,New Hampshire,700.0,150.0,0.1,0.1,2012
Civilian employed population 16 years and over,New Jersey,4219677.0,7954.0,100.0,,2012
    Private wage and salary workers,New Jersey,3403589.0,8084.0,80.7,0.1,2012
    Government workers,New Jersey,611028.0,5578.0,14.5,0.1,2012
    Self-employed in own not incorporated business workers,New Jersey,199943.0,2784.0,4.7,0.1,2012
    Unpaid family workers,New Jersey,5117.0,560.0,0.1,0.1,2012
Civilian employed population 16 years and over,New Mexico,882461.0,4529.0,100.0,,2012
    Private wage and salary workers,New Mexico,618593.0,4358.0,70.1,0.3,2012
    Government workers,New Mexico,199496.0,3306.0,22.6,0.4,2012
    Self-employed in own not incorporated business workers,New Mexico,62637.0,1903.0,7.1,0.2,2012
    Unpaid family workers,New Mexico,1735.0,292.0,0.2,0.1,2012
Civilian employed population 16 years and over,New York,9073362.0,15534.0,100.0,,2012
    Private wage and salary workers,New York,7014601.0,15250.0,77.3,0.1,2012
    Government workers,New York,1500457.0,10474.0,16.5,0.1,2012
    Self-employed in own not incorporated business workers,New York,548584.0,5130.0,6.0,0.1,2012
    Unpaid family workers,New York,9720.0,615.0,0.1,0.1,2012
Civilian employed population 16 years and over,North Carolina,4246096.0,9958.0,100.0,,2012
    Private wage and salary workers,North Carolina,3333885.0,9010.0,78.5,0.2,2012
    Government workers,North Carolina,650839.0,6823.0,15.3,0.1,2012
    Self-employed in own not incorporated business workers,North Carolina,255096.0,3123.0,6.0,0.1,2012
    Unpaid family workers,North Carolina,6276.0,617.0,0.1,0.1,2012
Civilian employed population 16 years and over,North Dakota,364782.0,1932.0,100.0,,2012
    Private wage and salary workers,North Dakota,270554.0,2336.0,74.2,0.4,2012
    Government workers,North Dakota,61521.0,1351.0,16.9,0.4,2012
    Self-employed in own not incorporated business workers,North Dakota,31717.0,824.0,8.7,0.2,2012
    Unpaid family workers,North Dakota,990.0,138.0,0.3,0.1,2012
Civilian employed population 16 years and over,Ohio,5300141.0,10435.0,100.0,,2012
    Private wage and salary workers,Ohio,4324297.0,10228.0,81.6,0.1,2012
    Government workers,Ohio,693695.0,6347.0,13.1,0.1,2012
    Self-employed in own not incorporated business workers,Ohio,275675.0,3044.0,5.2,0.1,2012
    Unpaid family workers,Ohio,6474.0,526.0,0.1,0.1,2012
Civilian employed population 16 years and over,Oklahoma,1689965.0,5182.0,100.0,,2012
    Private wage and salary workers,Oklahoma,1276202.0,6299.0,75.5,0.3,2012
    Government workers,Oklahoma,293699.0,3891.0,17.4,0.2,2012
    Self-employed in own not incorporated business workers,Oklahoma,116583.0,2078.0,6.9,0.1,2012
    Unpaid family workers,Oklahoma,3481.0,357.0,0.2,0.1,2012
Civilian employed population 16 years and over,Oregon,1743524.0,6600.0,100.0,,2012
    Private wage and salary workers,Oregon,1348174.0,6298.0,77.3,0.2,2012
    Government workers,Oregon,250369.0,4014.0,14.4,0.2,2012
    Self-employed in own not incorporated business workers,Oregon,142155.0,2547.0,8.2,0.1,2012
    Unpaid family workers,Oregon,2826.0,368.0,0.2,0.1,2012
Civilian employed population 16 years and over,Pennsylvania,5930125.0,10579.0,100.0,,2012
    Private wage and salary workers,Pennsylvania,4914714.0,9856.0,82.9,0.1,2012
    Government workers,Pennsylvania,685685.0,6817.0,11.6,0.1,2012
    Self-employed in own not incorporated business workers,Pennsylvania,321277.0,3530.0,5.4,0.1,2012
    Unpaid family workers,Pennsylvania,8449.0,611.0,0.1,0.1,2012
Civilian employed population 16 years and over,Puerto Rico,1121428.0,5875.0,100.0,,2012
    Private wage and salary workers,Puerto Rico,747331.0,5601.0,66.6,0.3,2012
    Government workers,Puerto Rico,274490.0,3689.0,24.5,0.3,2012
    Self-employed in own not incorporated business workers,Puerto Rico,97963.0,2218.0,8.7,0.2,2012
    Unpaid family workers,Puerto Rico,1644.0,303.0,0.1,0.1,2012
Civilian employed population 16 years and over,Rhode Island,511323.0,3126.0,100.0,,2012
    Private wage and salary workers,Rhode Island,416605.0,2766.0,81.5,0.4,2012
    Government workers,Rhode Island,67331.0,1626.0,13.2,0.3,2012
    Self-employed in own not incorporated business workers,Rhode Island,26894.0,1115.0,5.3,0.2,2012
    Unpaid family workers,Rhode Island,493.0,146.0,0.1,0.1,2012
Civilian employed population 16 years and over,South Carolina,1995222.0,7683.0,100.0,,2012
    Private wage and salary workers,South Carolina,1557568.0,7732.0,78.1,0.2,2012
    Government workers,South Carolina,323591.0,4400.0,16.2,0.2,2012
    Self-employed in own not incorporated business workers,South Carolina,111449.0,2648.0,5.6,0.1,2012
    Unpaid family workers,South Carolina,2614.0,382.0,0.1,0.1,2012
Civilian employed population 16 years and over,South Dakota,416687.0,2241.0,100.0,,2012
    Private wage and salary workers,South Dakota,310567.0,2566.0,74.5,0.4,2012
    Government workers,South Dakota,68191.0,1413.0,16.4,0.3,2012
    Self-employed in own not incorporated business workers,South Dakota,36334.0,949.0,8.7,0.2,2012
    Unpaid family workers,South Dakota,1595.0,273.0,0.4,0.1,2012
Civilian employed population 16 years and over,Tennessee,2815491.0,8245.0,100.0,,2012
    Private wage and salary workers,Tennessee,2203598.0,8060.0,78.3,0.2,2012
    Government workers,Tennessee,406487.0,5522.0,14.4,0.2,2012
    Self-employed in own not incorporated business workers,Tennessee,201668.0,3106.0,7.2,0.1,2012
    Unpaid family workers,Tennessee,3738.0,431.0,0.1,0.1,2012
Civilian employed population 16 years and over,Texas,11440956.0,17102.0,100.0,,2012
    Private wage and salary workers,Texas,8955034.0,15915.0,78.3,0.1,2012
    Government workers,Texas,1675528.0,13063.0,14.6,0.1,2012
    Self-employed in own not incorporated business workers,Texas,793218.0,6642.0,6.9,0.1,2012
    Unpaid family workers,Texas,17176.0,871.0,0.2,0.1,2012
Civilian employed population 16 years and over,Utah,1265221.0,3868.0,100.0,,2012
    Private wage and salary workers,Utah,998997.0,4349.0,79.0,0.3,2012
    Government workers,Utah,202330.0,3104.0,16.0,0.2,2012
    Self-employed in own not incorporated business workers,Utah,62284.0,1640.0,4.9,0.1,2012
    Unpaid family workers,Utah,1610.0,215.0,0.1,0.1,2012
Civilian employed population 16 years and over,Vermont,327499.0,1932.0,100.0,,2012
    Private wage and salary workers,Vermont,246690.0,2110.0,75.3,0.5,2012
    Government workers,Vermont,48240.0,1563.0,14.7,0.5,2012
    Self-employed in own not incorporated business workers,Vermont,31691.0,887.0,9.7,0.3,2012
    Unpaid family workers,Vermont,878.0,176.0,0.3,0.1,2012
Civilian employed population 16 years and over,Virginia,3867416.0,8558.0,100.0,,2012
    Private wage and salary workers,Virginia,2867889.0,8340.0,74.2,0.2,2012
    Government workers,Virginia,801540.0,7099.0,20.7,0.2,2012
    Self-employed in own not incorporated business workers,Virginia,193749.0,2805.0,5.0,0.1,2012
    Unpaid family workers,Virginia,4238.0,464.0,0.1,0.1,2012
Civilian employed population 16 years and over,Washington,3150493.0,7663.0,100.0,,2012
    Private wage and salary workers,Washington,2424047.0,7782.0,76.9,0.2,2012
    Government workers,Washington,522793.0,5580.0,16.6,0.2,2012
    Self-employed in own not incorporated business workers,Washington,199693.0,3039.0,6.3,0.1,2012
    Unpaid family workers,Washington,3960.0,492.0,0.1,0.1,2012
Civilian employed population 16 years and over,West Virginia,760812.0,3619.0,100.0,,2012
    Private wage and salary workers,West Virginia,577066.0,3824.0,75.8,0.4,2012
    Government workers,West Virginia,145596.0,2551.0,19.1,0.3,2012
    Self-employed in own not incorporated business workers,West Virginia,37176.0,1123.0,4.9,0.1,2012
    Unpaid family workers,West Virginia,974.0,213.0,0.1,0.1,2012
Civilian employed population 16 years and over,Wisconsin,2856318.0,5990.0,100.0,,2012
    Private wage and salary workers,Wisconsin,2334843.0,6250.0,81.7,0.1,2012
    Government workers,Wisconsin,360345.0,3985.0,12.6,0.1,2012
    Self-employed in own not incorporated business workers,Wisconsin,156752.0,2471.0,5.5,0.1,2012
    Unpaid family workers,Wisconsin,4378.0,307.0,0.2,0.1,2012
Civilian employed population 16 years and over,Wyoming,288847.0,1811.0,100.0,,2012
    Private wage and salary workers,Wyoming,208222.0,2309.0,72.1,0.7,2012
    Government workers,Wyoming,59238.0,1717.0,20.5,0.6,2012
    Self-employed in own not incorporated business workers,Wyoming,20595.0,959.0,7.1,0.3,2012
    Unpaid family workers,Wyoming,792.0,215.0,0.3,0.1,2012
Civilian employed population 16 years and over,Alabama,2002163.0,6337.0,100.0,,2013
        Private wage and salary workers,Alabama,1550625.0,6536.0,77.4,0.2,2013
        Government workers,Alabama,337412.0,4326.0,16.9,0.2,2013
        Self-employed in own not incorporated business workers,Alabama,110928.0,2438.0,5.5,0.1,2013
        Unpaid family workers,Alabama,3198.0,385.0,0.2,0.1,2013
Civilian employed population 16 years and over,Alaska,343366.0,2206.0,100.0,,2013
        Private wage and salary workers,Alaska,232270.0,2489.0,67.6,0.5,2013
        Government workers,Alaska,88271.0,1725.0,25.7,0.5,2013
        Self-employed in own not incorporated business workers,Alaska,22121.0,962.0,6.4,0.3,2013
        Unpaid family workers,Alaska,704.0,150.0,0.2,0.1,2013
Civilian employed population 16 years and over,Arizona,2721866.0,7857.0,100.0,,2013
        Private wage and salary workers,Arizona,2138360.0,7875.0,78.6,0.2,2013
        Government workers,Arizona,415326.0,5027.0,15.3,0.2,2013
        Self-employed in own not incorporated business workers,Arizona,164302.0,2916.0,6.0,0.1,2013
        Unpaid family workers,Arizona,3878.0,456.0,0.1,0.1,2013
Civilian employed population 16 years and over,Arkansas,1245432.0,4915.0,100.0,,2013
        Private wage and salary workers,Arkansas,955980.0,4044.0,76.8,0.2,2013
        Government workers,Arkansas,207620.0,3184.0,16.7,0.2,2013
        Self-employed in own not incorporated business workers,Arkansas,79640.0,2073.0,6.4,0.2,2013
        Unpaid family workers,Arkansas,2192.0,333.0,0.2,0.1,2013
Civilian employed population 16 years and over,California,16635854.0,19001.0,100.0,,2013
        Private wage and salary workers,California,12806468.0,17393.0,77.0,0.1,2013
        Government workers,California,2398622.0,15298.0,14.4,0.1,2013
        Self-employed in own not incorporated business workers,California,1403034.0,10145.0,8.4,0.1,2013
        Unpaid family workers,California,27730.0,1176.0,0.2,0.1,2013
Civilian employed population 16 years and over,Colorado,2509777.0,6524.0,100.0,,2013
        Private wage and salary workers,Colorado,1972793.0,7405.0,78.6,0.2,2013
        Government workers,Colorado,364351.0,4364.0,14.5,0.2,2013
        Self-employed in own not incorporated business workers,Colorado,168622.0,2924.0,6.7,0.1,2013
        Unpaid family workers,Colorado,4011.0,550.0,0.2,0.1,2013
Civilian employed population 16 years and over,Connecticut,1759412.0,4514.0,100.0,,2013
        Private wage and salary workers,Connecticut,1404162.0,5297.0,79.8,0.2,2013
        Government workers,Connecticut,237685.0,3452.0,13.5,0.2,2013
        Self-employed in own not incorporated business workers,Connecticut,115167.0,2401.0,6.5,0.1,2013
        Unpaid family workers,Connecticut,2398.0,308.0,0.1,0.1,2013
Civilian employed population 16 years and over,Delaware,422009.0,2403.0,100.0,,2013
        Private wage and salary workers,Delaware,342540.0,2489.0,81.2,0.5,2013
        Government workers,Delaware,62188.0,1952.0,14.7,0.4,2013
        Self-employed in own not incorporated business workers,Delaware,16810.0,731.0,4.0,0.2,2013
        Unpaid family workers,Delaware,471.0,140.0,0.1,0.1,2013
Civilian employed population 16 years and over,District of Columbia,315177.0,2349.0,100.0,,2013
        Private wage and salary workers,District of Columbia,216811.0,2477.0,68.8,0.5,2013
        Government workers,District of Columbia,83485.0,1807.0,26.5,0.6,2013
        Self-employed in own not incorporated business workers,District of Columbia,14615.0,785.0,4.6,0.2,2013
        Unpaid family workers,District of Columbia,266.0,131.0,0.1,0.1,2013
Civilian employed population 16 years and over,Florida,8202636.0,15647.0,100.0,,2013
        Private wage and salary workers,Florida,6623008.0,13894.0,80.7,0.1,2013
        Government workers,Florida,1084514.0,10413.0,13.2,0.1,2013
        Self-employed in own not incorporated business workers,Florida,483758.0,5608.0,5.9,0.1,2013
        Unpaid family workers,Florida,11356.0,738.0,0.1,0.1,2013
Civilian employed population 16 years and over,Georgia,4254879.0,10457.0,100.0,,2013
        Private wage and salary workers,Georgia,3341432.0,10040.0,78.5,0.2,2013
        Government workers,Georgia,669313.0,7474.0,15.7,0.2,2013
        Self-employed in own not incorporated business workers,Georgia,236167.0,3711.0,5.6,0.1,2013
        Unpaid family workers,Georgia,7967.0,659.0,0.2,0.1,2013
Civilian employed population 16 years and over,Hawaii,640072.0,3313.0,100.0,,2013
        Private wage and salary workers,Hawaii,457040.0,3579.0,71.4,0.4,2013
        Government workers,Hawaii,134363.0,2277.0,21.0,0.4,2013
        Self-employed in own not incorporated business workers,Hawaii,47313.0,1431.0,7.4,0.2,2013
        Unpaid family workers,Hawaii,1356.0,271.0,0.2,0.1,2013
Civilian employed population 16 years and over,Idaho,696190.0,3304.0,100.0,,2013
        Private wage and salary workers,Idaho,526509.0,3597.0,75.6,0.4,2013
        Government workers,Idaho,113542.0,2611.0,16.3,0.4,2013
        Self-employed in own not incorporated business workers,Idaho,54366.0,1653.0,7.8,0.2,2013
        Unpaid family workers,Idaho,1773.0,280.0,0.3,0.1,2013
Civilian employed population 16 years and over,Illinois,5998320.0,10897.0,100.0,,2013
        Private wage and salary workers,Illinois,4921451.0,9734.0,82.0,0.1,2013
        Government workers,Illinois,782356.0,6664.0,13.0,0.1,2013
        Self-employed in own not incorporated business workers,Illinois,286913.0,3190.0,4.8,0.1,2013
        Unpaid family workers,Illinois,7600.0,614.0,0.1,0.1,2013
Civilian employed population 16 years and over,Indiana,2963879.0,7449.0,100.0,,2013
        Private wage and salary workers,Indiana,2472306.0,7225.0,83.4,0.1,2013
        Government workers,Indiana,345195.0,4219.0,11.6,0.1,2013
        Self-employed in own not incorporated business workers,Indiana,142462.0,2769.0,4.8,0.1,2013
        Unpaid family workers,Indiana,3916.0,431.0,0.1,0.1,2013
Civilian employed population 16 years and over,Iowa,1553030.0,4074.0,100.0,,2013
        Private wage and salary workers,Iowa,1227428.0,4570.0,79.0,0.2,2013
        Government workers,Iowa,216917.0,2960.0,14.0,0.2,2013
        Self-employed in own not incorporated business workers,Iowa,105611.0,1738.0,6.8,0.1,2013
        Unpaid family workers,Iowa,3074.0,355.0,0.2,0.1,2013
Civilian employed population 16 years and over,Kansas,1387071.0,4570.0,100.0,,2013
        Private wage and salary workers,Kansas,1065852.0,4288.0,76.8,0.2,2013
        Government workers,Kansas,228475.0,3127.0,16.5,0.2,2013
        Self-employed in own not incorporated business workers,Kansas,90240.0,2099.0,6.5,0.1,2013
        Unpaid family workers,Kansas,2504.0,283.0,0.2,0.1,2013
Civilian employed population 16 years and over,Kentucky,1857767.0,7196.0,100.0,,2013
        Private wage and salary workers,Kentucky,1461453.0,6418.0,78.7,0.2,2013
        Government workers,Kentucky,289479.0,4131.0,15.6,0.2,2013
        Self-employed in own not incorporated business workers,Kentucky,103755.0,1810.0,5.6,0.1,2013
        Unpaid family workers,Kentucky,3080.0,381.0,0.2,0.1,2013
Civilian employed population 16 years and over,Louisiana,1995378.0,7484.0,100.0,,2013
        Private wage and salary workers,Louisiana,1553968.0,6679.0,77.9,0.2,2013
        Government workers,Louisiana,327180.0,4572.0,16.4,0.2,2013
        Self-employed in own not incorporated business workers,Louisiana,111694.0,2751.0,5.6,0.1,2013
        Unpaid family workers,Louisiana,2536.0,353.0,0.1,0.1,2013
Civilian employed population 16 years and over,Maine,647099.0,2972.0,100.0,,2013
        Private wage and salary workers,Maine,496269.0,3037.0,76.7,0.3,2013
        Government workers,Maine,92812.0,1651.0,14.3,0.2,2013
        Self-employed in own not incorporated business workers,Maine,57122.0,1376.0,8.8,0.2,2013
        Unpaid family workers,Maine,896.0,147.0,0.1,0.1,2013
Civilian employed population 16 years and over,Maryland,2926198.0,7119.0,100.0,,2013
        Private wage and salary workers,Maryland,2117963.0,7692.0,72.4,0.2,2013
        Government workers,Maryland,661516.0,6029.0,22.6,0.2,2013
        Self-employed in own not incorporated business workers,Maryland,143231.0,2894.0,4.9,0.1,2013
        Unpaid family workers,Maryland,3488.0,403.0,0.1,0.1,2013
Civilian employed population 16 years and over,Massachusetts,3308547.0,6941.0,100.0,,2013
        Private wage and salary workers,Massachusetts,2675474.0,6630.0,80.9,0.2,2013
        Government workers,Massachusetts,424978.0,4711.0,12.8,0.1,2013
        Self-employed in own not incorporated business workers,Massachusetts,204585.0,3434.0,6.2,0.1,2013
        Unpaid family workers,Massachusetts,3510.0,423.0,0.1,0.1,2013
Civilian employed population 16 years and over,Michigan,4242948.0,9421.0,100.0,,2013
        Private wage and salary workers,Michigan,3505295.0,8922.0,82.6,0.1,2013
        Government workers,Michigan,508848.0,4405.0,12.0,0.1,2013
        Self-employed in own not incorporated business workers,Michigan,222020.0,3185.0,5.2,0.1,2013
        Unpaid family workers,Michigan,6785.0,531.0,0.2,0.1,2013
Civilian employed population 16 years and over,Minnesota,2748174.0,5534.0,100.0,,2013
        Private wage and salary workers,Minnesota,2243752.0,5607.0,81.6,0.1,2013
        Government workers,Minnesota,337966.0,3617.0,12.3,0.1,2013
        Self-employed in own not incorporated business workers,Minnesota,162343.0,1883.0,5.9,0.1,2013
        Unpaid family workers,Minnesota,4113.0,319.0,0.1,0.1,2013
Civilian employed population 16 years and over,Mississippi,1194436.0,5421.0,100.0,,2013
        Private wage and salary workers,Mississippi,894043.0,5893.0,74.9,0.3,2013
        Government workers,Mississippi,230033.0,3511.0,19.3,0.3,2013
        Self-employed in own not incorporated business workers,Mississippi,68685.0,1965.0,5.8,0.2,2013
        Unpaid family workers,Mississippi,1675.0,324.0,0.1,0.1,2013
Civilian employed population 16 years and over,Missouri,2770617.0,6750.0,100.0,,2013
        Private wage and salary workers,Missouri,2232461.0,7113.0,80.6,0.2,2013
        Government workers,Missouri,368621.0,4179.0,13.3,0.1,2013
        Self-employed in own not incorporated business workers,Missouri,165104.0,3049.0,6.0,0.1,2013
        Unpaid family workers,Missouri,4431.0,461.0,0.2,0.1,2013
Civilian employed population 16 years and over,Montana,477015.0,2689.0,100.0,,2013
        Private wage and salary workers,Montana,343079.0,2718.0,71.9,0.4,2013
        Government workers,Montana,87779.0,1793.0,18.4,0.4,2013
        Self-employed in own not incorporated business workers,Montana,43791.0,1270.0,9.2,0.3,2013
        Unpaid family workers,Montana,2366.0,343.0,0.5,0.1,2013
Civilian employed population 16 years and over,Nebraska,948701.0,2997.0,100.0,,2013
        Private wage and salary workers,Nebraska,741943.0,3100.0,78.2,0.2,2013
        Government workers,Nebraska,137224.0,2017.0,14.5,0.2,2013
        Self-employed in own not incorporated business workers,Nebraska,67583.0,1504.0,7.1,0.2,2013
        Unpaid family workers,Nebraska,1951.0,250.0,0.2,0.1,2013
Civilian employed population 16 years and over,Nevada,1229604.0,4223.0,100.0,,2013
        Private wage and salary workers,Nevada,1011206.0,4177.0,82.2,0.3,2013
        Government workers,Nevada,156931.0,3181.0,12.8,0.2,2013
        Self-employed in own not incorporated business workers,Nevada,60290.0,2023.0,4.9,0.2,2013
        Unpaid family workers,Nevada,1177.0,246.0,0.1,0.1,2013
Civilian employed population 16 years and over,New Hampshire,690769.0,3053.0,100.0,,2013
        Private wage and salary workers,New Hampshire,542036.0,3503.0,78.5,0.4,2013
        Government workers,New Hampshire,96394.0,2454.0,14.0,0.3,2013
        Self-employed in own not incorporated business workers,New Hampshire,51564.0,1717.0,7.5,0.2,2013
        Unpaid family workers,New Hampshire,775.0,163.0,0.1,0.1,2013
Civilian employed population 16 years and over,New Jersey,4197483.0,8824.0,100.0,,2013
        Private wage and salary workers,New Jersey,3390259.0,8875.0,80.8,0.1,2013
        Government workers,New Jersey,605534.0,5659.0,14.4,0.1,2013
        Self-employed in own not incorporated business workers,New Jersey,196618.0,2695.0,4.7,0.1,2013
        Unpaid family workers,New Jersey,5072.0,588.0,0.1,0.1,2013
Civilian employed population 16 years and over,New Mexico,876823.0,4027.0,100.0,,2013
        Private wage and salary workers,New Mexico,613411.0,4513.0,70.0,0.4,2013
        Government workers,New Mexico,199982.0,3178.0,22.8,0.3,2013
        Self-employed in own not incorporated business workers,New Mexico,61528.0,1974.0,7.0,0.2,2013
        Unpaid family workers,New Mexico,1902.0,331.0,0.2,0.1,2013
Civilian employed population 16 years and over,New York,9062757.0,13337.0,100.0,,2013
        Private wage and salary workers,New York,7031611.0,13257.0,77.6,0.1,2013
        Government workers,New York,1475189.0,11064.0,16.3,0.1,2013
        Self-employed in own not incorporated business workers,New York,545207.0,5114.0,6.0,0.1,2013
        Unpaid family workers,New York,10750.0,767.0,0.1,0.1,2013
Civilian employed population 16 years and over,North Carolina,4234977.0,11535.0,100.0,,2013
        Private wage and salary workers,North Carolina,3328187.0,10600.0,78.6,0.2,2013
        Government workers,North Carolina,650780.0,7441.0,15.4,0.2,2013
        Self-employed in own not incorporated business workers,North Carolina,249790.0,3842.0,5.9,0.1,2013
        Unpaid family workers,North Carolina,6220.0,520.0,0.1,0.1,2013
Civilian employed population 16 years and over,North Dakota,371612.0,1909.0,100.0,,2013
        Private wage and salary workers,North Dakota,276983.0,2308.0,74.5,0.5,2013
        Government workers,North Dakota,62551.0,1429.0,16.8,0.4,2013
        Self-employed in own not incorporated business workers,North Dakota,30992.0,880.0,8.3,0.2,2013
        Unpaid family workers,North Dakota,1086.0,190.0,0.3,0.1,2013
Civilian employed population 16 years and over,Ohio,5266386.0,10156.0,100.0,,2013
        Private wage and salary workers,Ohio,4301551.0,10541.0,81.7,0.1,2013
        Government workers,Ohio,689690.0,6395.0,13.1,0.1,2013
        Self-employed in own not incorporated business workers,Ohio,268529.0,3655.0,5.1,0.1,2013
        Unpaid family workers,Ohio,6616.0,554.0,0.1,0.1,2013
Civilian employed population 16 years and over,Oklahoma,1686404.0,5265.0,100.0,,2013
        Private wage and salary workers,Oklahoma,1276418.0,5400.0,75.7,0.2,2013
        Government workers,Oklahoma,293406.0,3135.0,17.4,0.2,2013
        Self-employed in own not incorporated business workers,Oklahoma,113162.0,2352.0,6.7,0.1,2013
        Unpaid family workers,Oklahoma,3418.0,367.0,0.2,0.1,2013
Civilian employed population 16 years and over,Oregon,1736894.0,5920.0,100.0,,2013
        Private wage and salary workers,Oregon,1342499.0,5869.0,77.3,0.2,2013
        Government workers,Oregon,251604.0,4017.0,14.5,0.2,2013
        Self-employed in own not incorporated business workers,Oregon,139912.0,2711.0,8.1,0.2,2013
        Unpaid family workers,Oregon,2879.0,417.0,0.2,0.1,2013
Civilian employed population 16 years and over,Pennsylvania,5914876.0,11100.0,100.0,,2013
        Private wage and salary workers,Pennsylvania,4916440.0,10307.0,83.1,0.1,2013
        Government workers,Pennsylvania,674532.0,5902.0,11.4,0.1,2013
        Self-employed in own not incorporated business workers,Pennsylvania,315702.0,3311.0,5.3,0.1,2013
        Unpaid family workers,Pennsylvania,8202.0,610.0,0.1,0.1,2013
Civilian employed population 16 years and over,Puerto Rico,1099138.0,5540.0,100.0,,2013
        Private wage and salary workers,Puerto Rico,733691.0,5666.0,66.8,0.4,2013
        Government workers,Puerto Rico,265487.0,4014.0,24.2,0.4,2013
        Self-employed in own not incorporated business workers,Puerto Rico,98196.0,2362.0,8.9,0.2,2013
        Unpaid family workers,Puerto Rico,1764.0,296.0,0.2,0.1,2013
Civilian employed population 16 years and over,Rhode Island,509865.0,2934.0,100.0,,2013
        Private wage and salary workers,Rhode Island,416196.0,3228.0,81.6,0.4,2013
        Government workers,Rhode Island,66666.0,1934.0,13.1,0.4,2013
        Self-employed in own not incorporated business workers,Rhode Island,26471.0,1012.0,5.2,0.2,2013
        Unpaid family workers,Rhode Island,532.0,153.0,0.1,0.1,2013
Civilian employed population 16 years and over,South Carolina,2003023.0,7302.0,100.0,,2013
        Private wage and salary workers,South Carolina,1565589.0,7868.0,78.2,0.3,2013
        Government workers,South Carolina,326305.0,4440.0,16.3,0.2,2013
        Self-employed in own not incorporated business workers,South Carolina,108600.0,2967.0,5.4,0.1,2013
