label,state,estimate,moe,percent,percent moe,year
    With health insurance coverage,Puerto Rico,,,,,2011
        With private health insurance,Puerto Rico,,,,,2011
        With public coverage,Puerto Rico,,,,,2011
    No health insurance coverage,Puerto Rico,,,,,2011
Civilian noninstitutionalized population under 18 years,Puerto Rico,,,,,2011
    No health insurance coverage,Puerto Rico,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Puerto Rico,,,,,2011
    In labor force:,Puerto Rico,,,,,2011
        Employed:,Puerto Rico,,,,,2011
            With health insurance coverage,Puerto Rico,,,,,2011
                With private health insurance,Puerto Rico,,,,,2011
                With public coverage,Puerto Rico,,,,,2011
            No health insurance coverage,Puerto Rico,,,,,2011
        Unemployed:,Puerto Rico,,,,,2011
            With health insurance coverage,Puerto Rico,,,,,2011
                With private health insurance,Puerto Rico,,,,,2011
                With public coverage,Puerto Rico,,,,,2011
            No health insurance coverage,Puerto Rico,,,,,2011
    Not in labor force:,Puerto Rico,,,,,2011
        With health insurance coverage,Puerto Rico,,,,,2011
            With private health insurance,Puerto Rico,,,,,2011
            With public coverage,Puerto Rico,,,,,2011
        No health insurance coverage,Puerto Rico,,,,,2011
    Civilian noninstitutionalized population,Rhode Island,,,,,2011
    With health insurance coverage,Rhode Island,,,,,2011
        With private health insurance,Rhode Island,,,,,2011
        With public coverage,Rhode Island,,,,,2011
    No health insurance coverage,Rhode Island,,,,,2011
Civilian noninstitutionalized population under 18 years,Rhode Island,,,,,2011
    No health insurance coverage,Rhode Island,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Rhode Island,,,,,2011
    In labor force:,Rhode Island,,,,,2011
        Employed:,Rhode Island,,,,,2011
            With health insurance coverage,Rhode Island,,,,,2011
                With private health insurance,Rhode Island,,,,,2011
                With public coverage,Rhode Island,,,,,2011
            No health insurance coverage,Rhode Island,,,,,2011
        Unemployed:,Rhode Island,,,,,2011
            With health insurance coverage,Rhode Island,,,,,2011
                With private health insurance,Rhode Island,,,,,2011
                With public coverage,Rhode Island,,,,,2011
            No health insurance coverage,Rhode Island,,,,,2011
    Not in labor force:,Rhode Island,,,,,2011
        With health insurance coverage,Rhode Island,,,,,2011
            With private health insurance,Rhode Island,,,,,2011
            With public coverage,Rhode Island,,,,,2011
        No health insurance coverage,Rhode Island,,,,,2011
    Civilian noninstitutionalized population,South Carolina,,,,,2011
    With health insurance coverage,South Carolina,,,,,2011
        With private health insurance,South Carolina,,,,,2011
        With public coverage,South Carolina,,,,,2011
    No health insurance coverage,South Carolina,,,,,2011
Civilian noninstitutionalized population under 18 years,South Carolina,,,,,2011
    No health insurance coverage,South Carolina,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,South Carolina,,,,,2011
    In labor force:,South Carolina,,,,,2011
        Employed:,South Carolina,,,,,2011
            With health insurance coverage,South Carolina,,,,,2011
                With private health insurance,South Carolina,,,,,2011
                With public coverage,South Carolina,,,,,2011
            No health insurance coverage,South Carolina,,,,,2011
        Unemployed:,South Carolina,,,,,2011
            With health insurance coverage,South Carolina,,,,,2011
                With private health insurance,South Carolina,,,,,2011
                With public coverage,South Carolina,,,,,2011
            No health insurance coverage,South Carolina,,,,,2011
    Not in labor force:,South Carolina,,,,,2011
        With health insurance coverage,South Carolina,,,,,2011
            With private health insurance,South Carolina,,,,,2011
            With public coverage,South Carolina,,,,,2011
        No health insurance coverage,South Carolina,,,,,2011
    Civilian noninstitutionalized population,South Dakota,,,,,2011
    With health insurance coverage,South Dakota,,,,,2011
        With private health insurance,South Dakota,,,,,2011
        With public coverage,South Dakota,,,,,2011
    No health insurance coverage,South Dakota,,,,,2011
Civilian noninstitutionalized population under 18 years,South Dakota,,,,,2011
    No health insurance coverage,South Dakota,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,South Dakota,,,,,2011
    In labor force:,South Dakota,,,,,2011
        Employed:,South Dakota,,,,,2011
            With health insurance coverage,South Dakota,,,,,2011
                With private health insurance,South Dakota,,,,,2011
                With public coverage,South Dakota,,,,,2011
            No health insurance coverage,South Dakota,,,,,2011
        Unemployed:,South Dakota,,,,,2011
            With health insurance coverage,South Dakota,,,,,2011
                With private health insurance,South Dakota,,,,,2011
                With public coverage,South Dakota,,,,,2011
            No health insurance coverage,South Dakota,,,,,2011
    Not in labor force:,South Dakota,,,,,2011
        With health insurance coverage,South Dakota,,,,,2011
            With private health insurance,South Dakota,,,,,2011
            With public coverage,South Dakota,,,,,2011
        No health insurance coverage,South Dakota,,,,,2011
    Civilian noninstitutionalized population,Tennessee,,,,,2011
    With health insurance coverage,Tennessee,,,,,2011
        With private health insurance,Tennessee,,,,,2011
        With public coverage,Tennessee,,,,,2011
    No health insurance coverage,Tennessee,,,,,2011
Civilian noninstitutionalized population under 18 years,Tennessee,,,,,2011
    No health insurance coverage,Tennessee,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Tennessee,,,,,2011
    In labor force:,Tennessee,,,,,2011
        Employed:,Tennessee,,,,,2011
            With health insurance coverage,Tennessee,,,,,2011
                With private health insurance,Tennessee,,,,,2011
                With public coverage,Tennessee,,,,,2011
            No health insurance coverage,Tennessee,,,,,2011
        Unemployed:,Tennessee,,,,,2011
            With health insurance coverage,Tennessee,,,,,2011
                With private health insurance,Tennessee,,,,,2011
                With public coverage,Tennessee,,,,,2011
            No health insurance coverage,Tennessee,,,,,2011
    Not in labor force:,Tennessee,,,,,2011
        With health insurance coverage,Tennessee,,,,,2011
            With private health insurance,Tennessee,,,,,2011
            With public coverage,Tennessee,,,,,2011
        No health insurance coverage,Tennessee,,,,,2011
    Civilian noninstitutionalized population,Texas,,,,,2011
    With health insurance coverage,Texas,,,,,2011
        With private health insurance,Texas,,,,,2011
        With public coverage,Texas,,,,,2011
    No health insurance coverage,Texas,,,,,2011
Civilian noninstitutionalized population under 18 years,Texas,,,,,2011
    No health insurance coverage,Texas,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Texas,,,,,2011
    In labor force:,Texas,,,,,2011
        Employed:,Texas,,,,,2011
            With health insurance coverage,Texas,,,,,2011
                With private health insurance,Texas,,,,,2011
                With public coverage,Texas,,,,,2011
            No health insurance coverage,Texas,,,,,2011
        Unemployed:,Texas,,,,,2011
            With health insurance coverage,Texas,,,,,2011
                With private health insurance,Texas,,,,,2011
                With public coverage,Texas,,,,,2011
            No health insurance coverage,Texas,,,,,2011
    Not in labor force:,Texas,,,,,2011
        With health insurance coverage,Texas,,,,,2011
            With private health insurance,Texas,,,,,2011
            With public coverage,Texas,,,,,2011
        No health insurance coverage,Texas,,,,,2011
    Civilian noninstitutionalized population,Utah,,,,,2011
    With health insurance coverage,Utah,,,,,2011
        With private health insurance,Utah,,,,,2011
        With public coverage,Utah,,,,,2011
    No health insurance coverage,Utah,,,,,2011
Civilian noninstitutionalized population under 18 years,Utah,,,,,2011
    No health insurance coverage,Utah,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Utah,,,,,2011
    In labor force:,Utah,,,,,2011
        Employed:,Utah,,,,,2011
            With health insurance coverage,Utah,,,,,2011
                With private health insurance,Utah,,,,,2011
                With public coverage,Utah,,,,,2011
            No health insurance coverage,Utah,,,,,2011
        Unemployed:,Utah,,,,,2011
            With health insurance coverage,Utah,,,,,2011
                With private health insurance,Utah,,,,,2011
                With public coverage,Utah,,,,,2011
            No health insurance coverage,Utah,,,,,2011
    Not in labor force:,Utah,,,,,2011
        With health insurance coverage,Utah,,,,,2011
            With private health insurance,Utah,,,,,2011
            With public coverage,Utah,,,,,2011
        No health insurance coverage,Utah,,,,,2011
    Civilian noninstitutionalized population,Vermont,,,,,2011
    With health insurance coverage,Vermont,,,,,2011
        With private health insurance,Vermont,,,,,2011
        With public coverage,Vermont,,,,,2011
    No health insurance coverage,Vermont,,,,,2011
Civilian noninstitutionalized population under 18 years,Vermont,,,,,2011
    No health insurance coverage,Vermont,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Vermont,,,,,2011
    In labor force:,Vermont,,,,,2011
        Employed:,Vermont,,,,,2011
            With health insurance coverage,Vermont,,,,,2011
                With private health insurance,Vermont,,,,,2011
                With public coverage,Vermont,,,,,2011
            No health insurance coverage,Vermont,,,,,2011
        Unemployed:,Vermont,,,,,2011
            With health insurance coverage,Vermont,,,,,2011
                With private health insurance,Vermont,,,,,2011
                With public coverage,Vermont,,,,,2011
            No health insurance coverage,Vermont,,,,,2011
    Not in labor force:,Vermont,,,,,2011
        With health insurance coverage,Vermont,,,,,2011
            With private health insurance,Vermont,,,,,2011
            With public coverage,Vermont,,,,,2011
        No health insurance coverage,Vermont,,,,,2011
    Civilian noninstitutionalized population,Virginia,,,,,2011
    With health insurance coverage,Virginia,,,,,2011
        With private health insurance,Virginia,,,,,2011
        With public coverage,Virginia,,,,,2011
    No health insurance coverage,Virginia,,,,,2011
Civilian noninstitutionalized population under 18 years,Virginia,,,,,2011
    No health insurance coverage,Virginia,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Virginia,,,,,2011
    In labor force:,Virginia,,,,,2011
        Employed:,Virginia,,,,,2011
            With health insurance coverage,Virginia,,,,,2011
                With private health insurance,Virginia,,,,,2011
                With public coverage,Virginia,,,,,2011
            No health insurance coverage,Virginia,,,,,2011
        Unemployed:,Virginia,,,,,2011
            With health insurance coverage,Virginia,,,,,2011
                With private health insurance,Virginia,,,,,2011
                With public coverage,Virginia,,,,,2011
            No health insurance coverage,Virginia,,,,,2011
    Not in labor force:,Virginia,,,,,2011
        With health insurance coverage,Virginia,,,,,2011
            With private health insurance,Virginia,,,,,2011
            With public coverage,Virginia,,,,,2011
        No health insurance coverage,Virginia,,,,,2011
    Civilian noninstitutionalized population,Washington,,,,,2011
    With health insurance coverage,Washington,,,,,2011
        With private health insurance,Washington,,,,,2011
        With public coverage,Washington,,,,,2011
    No health insurance coverage,Washington,,,,,2011
Civilian noninstitutionalized population under 18 years,Washington,,,,,2011
    No health insurance coverage,Washington,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Washington,,,,,2011
    In labor force:,Washington,,,,,2011
        Employed:,Washington,,,,,2011
            With health insurance coverage,Washington,,,,,2011
                With private health insurance,Washington,,,,,2011
                With public coverage,Washington,,,,,2011
            No health insurance coverage,Washington,,,,,2011
        Unemployed:,Washington,,,,,2011
            With health insurance coverage,Washington,,,,,2011
                With private health insurance,Washington,,,,,2011
                With public coverage,Washington,,,,,2011
            No health insurance coverage,Washington,,,,,2011
    Not in labor force:,Washington,,,,,2011
        With health insurance coverage,Washington,,,,,2011
            With private health insurance,Washington,,,,,2011
            With public coverage,Washington,,,,,2011
        No health insurance coverage,Washington,,,,,2011
    Civilian noninstitutionalized population,West Virginia,,,,,2011
    With health insurance coverage,West Virginia,,,,,2011
        With private health insurance,West Virginia,,,,,2011
        With public coverage,West Virginia,,,,,2011
    No health insurance coverage,West Virginia,,,,,2011
Civilian noninstitutionalized population under 18 years,West Virginia,,,,,2011
    No health insurance coverage,West Virginia,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,West Virginia,,,,,2011
    In labor force:,West Virginia,,,,,2011
        Employed:,West Virginia,,,,,2011
            With health insurance coverage,West Virginia,,,,,2011
                With private health insurance,West Virginia,,,,,2011
                With public coverage,West Virginia,,,,,2011
            No health insurance coverage,West Virginia,,,,,2011
        Unemployed:,West Virginia,,,,,2011
            With health insurance coverage,West Virginia,,,,,2011
                With private health insurance,West Virginia,,,,,2011
                With public coverage,West Virginia,,,,,2011
            No health insurance coverage,West Virginia,,,,,2011
    Not in labor force:,West Virginia,,,,,2011
        With health insurance coverage,West Virginia,,,,,2011
            With private health insurance,West Virginia,,,,,2011
            With public coverage,West Virginia,,,,,2011
        No health insurance coverage,West Virginia,,,,,2011
    Civilian noninstitutionalized population,Wisconsin,,,,,2011
    With health insurance coverage,Wisconsin,,,,,2011
        With private health insurance,Wisconsin,,,,,2011
        With public coverage,Wisconsin,,,,,2011
    No health insurance coverage,Wisconsin,,,,,2011
Civilian noninstitutionalized population under 18 years,Wisconsin,,,,,2011
    No health insurance coverage,Wisconsin,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Wisconsin,,,,,2011
    In labor force:,Wisconsin,,,,,2011
        Employed:,Wisconsin,,,,,2011
            With health insurance coverage,Wisconsin,,,,,2011
                With private health insurance,Wisconsin,,,,,2011
                With public coverage,Wisconsin,,,,,2011
            No health insurance coverage,Wisconsin,,,,,2011
        Unemployed:,Wisconsin,,,,,2011
            With health insurance coverage,Wisconsin,,,,,2011
                With private health insurance,Wisconsin,,,,,2011
                With public coverage,Wisconsin,,,,,2011
            No health insurance coverage,Wisconsin,,,,,2011
    Not in labor force:,Wisconsin,,,,,2011
        With health insurance coverage,Wisconsin,,,,,2011
            With private health insurance,Wisconsin,,,,,2011
            With public coverage,Wisconsin,,,,,2011
        No health insurance coverage,Wisconsin,,,,,2011
    Civilian noninstitutionalized population,Wyoming,,,,,2011
    With health insurance coverage,Wyoming,,,,,2011
        With private health insurance,Wyoming,,,,,2011
        With public coverage,Wyoming,,,,,2011
    No health insurance coverage,Wyoming,,,,,2011
Civilian noninstitutionalized population under 18 years,Wyoming,,,,,2011
    No health insurance coverage,Wyoming,,,,,2011
Civilian noninstitutionalized population 18 to 64 years,Wyoming,,,,,2011
    In labor force:,Wyoming,,,,,2011
        Employed:,Wyoming,,,,,2011
            With health insurance coverage,Wyoming,,,,,2011
                With private health insurance,Wyoming,,,,,2011
                With public coverage,Wyoming,,,,,2011
            No health insurance coverage,Wyoming,,,,,2011
        Unemployed:,Wyoming,,,,,2011
            With health insurance coverage,Wyoming,,,,,2011
                With private health insurance,Wyoming,,,,,2011
                With public coverage,Wyoming,,,,,2011
            No health insurance coverage,Wyoming,,,,,2011
    Not in labor force:,Wyoming,,,,,2011
        With health insurance coverage,Wyoming,,,,,2011
            With private health insurance,Wyoming,,,,,2011
            With public coverage,Wyoming,,,,,2011
        No health insurance coverage,Wyoming,,,,,2011
    Civilian noninstitutionalized population,Alabama,4693822.0,956.0,100.0,,2012
    With health insurance coverage,Alabama,4039446.0,9031.0,86.1,0.2,2012
        With private health insurance,Alabama,3112613.0,14082.0,66.3,0.3,2012
        With public coverage,Alabama,1524117.0,8258.0,32.5,0.2,2012
    No health insurance coverage,Alabama,654376.0,8957.0,13.9,0.2,2012
Civilian noninstitutionalized population under 18 years,Alabama,1128220.0,382.0,100.0,,2012
    No health insurance coverage,Alabama,65095.0,3165.0,5.8,0.3,2012
Civilian noninstitutionalized population 18 to 64 years,Alabama,2921943.0,1185.0,100.0,,2012
    In labor force:,Alabama,2123695.0,5276.0,100.0,,2012
        Employed:,Alabama,1909523.0,6274.0,100.0,,2012
            With health insurance coverage,Alabama,1597414.0,7659.0,83.7,0.2,2012
                With private health insurance,Alabama,1548376.0,7337.0,81.1,0.2,2012
                With public coverage,Alabama,101139.0,2597.0,5.3,0.1,2012
            No health insurance coverage,Alabama,312109.0,4377.0,16.3,0.2,2012
        Unemployed:,Alabama,214172.0,3255.0,100.0,,2012
            With health insurance coverage,Alabama,98003.0,2084.0,45.8,1.0,2012
                With private health insurance,Alabama,69897.0,1843.0,32.6,0.9,2012
                With public coverage,Alabama,33152.0,1276.0,15.5,0.6,2012
            No health insurance coverage,Alabama,116169.0,3179.0,54.2,1.0,2012
    Not in labor force:,Alabama,798248.0,5074.0,100.0,,2012
        With health insurance coverage,Alabama,639500.0,4323.0,80.1,0.4,2012
            With private health insurance,Alabama,411769.0,3953.0,51.6,0.5,2012
            With public coverage,Alabama,307690.0,3587.0,38.5,0.3,2012
        No health insurance coverage,Alabama,158748.0,3256.0,19.9,0.4,2012
    Civilian noninstitutionalized population,Alaska,686905.0,663.0,100.0,,2012
    With health insurance coverage,Alaska,552794.0,2941.0,80.5,0.4,2012
        With private health insurance,Alaska,446907.0,3852.0,65.1,0.6,2012
        With public coverage,Alaska,166219.0,2952.0,24.2,0.4,2012
    No health insurance coverage,Alaska,134111.0,2868.0,19.5,0.4,2012
Civilian noninstitutionalized population under 18 years,Alaska,186233.0,183.0,100.0,,2012
    No health insurance coverage,Alaska,23395.0,1258.0,12.6,0.7,2012
Civilian noninstitutionalized population 18 to 64 years,Alaska,446229.0,784.0,100.0,,2012
    In labor force:,Alaska,352793.0,1662.0,100.0,,2012
        Employed:,Alaska,323307.0,2039.0,100.0,,2012
            With health insurance coverage,Alaska,253976.0,2254.0,78.6,0.5,2012
                With private health insurance,Alaska,242032.0,2302.0,74.9,0.5,2012
                With public coverage,Alaska,24335.0,1013.0,7.5,0.3,2012
            No health insurance coverage,Alaska,69331.0,1792.0,21.4,0.5,2012
        Unemployed:,Alaska,29486.0,1170.0,100.0,,2012
            With health insurance coverage,Alaska,13712.0,715.0,46.5,2.0,2012
                With private health insurance,Alaska,8739.0,600.0,29.6,1.8,2012
                With public coverage,Alaska,5614.0,420.0,19.0,1.3,2012
            No health insurance coverage,Alaska,15774.0,929.0,53.5,2.0,2012
    Not in labor force:,Alaska,93436.0,1654.0,100.0,,2012
        With health insurance coverage,Alaska,68608.0,1555.0,73.4,1.0,2012
            With private health insurance,Alaska,48483.0,1303.0,51.9,1.1,2012
            With public coverage,Alaska,25539.0,1223.0,27.3,1.1,2012
        No health insurance coverage,Alaska,24828.0,1035.0,26.6,1.0,2012
    Civilian noninstitutionalized population,Arizona,6304406.0,986.0,100.0,,2012
    With health insurance coverage,Arizona,5235583.0,13008.0,83.0,0.2,2012
        With private health insurance,Arizona,3865476.0,18654.0,61.3,0.3,2012
        With public coverage,Arizona,2089262.0,10091.0,33.1,0.2,2012
    No health insurance coverage,Arizona,1068823.0,12896.0,17.0,0.2,2012
Civilian noninstitutionalized population under 18 years,Arizona,1622329.0,242.0,100.0,,2012
    No health insurance coverage,Arizona,213851.0,5181.0,13.2,0.3,2012
Civilian noninstitutionalized population 18 to 64 years,Arizona,3799152.0,1082.0,100.0,,2012
    In labor force:,Arizona,2863022.0,7790.0,100.0,,2012
        Employed:,Arizona,2590557.0,7300.0,100.0,,2012
            With health insurance coverage,Arizona,2080998.0,9555.0,80.3,0.3,2012
                With private health insurance,Arizona,1905142.0,9921.0,73.5,0.3,2012
                With public coverage,Arizona,239507.0,3494.0,9.2,0.1,2012
            No health insurance coverage,Arizona,509559.0,7082.0,19.7,0.3,2012
        Unemployed:,Arizona,272465.0,4455.0,100.0,,2012
            With health insurance coverage,Arizona,158386.0,3082.0,58.1,0.8,2012
                With private health insurance,Arizona,78807.0,2135.0,28.9,0.7,2012
                With public coverage,Arizona,86681.0,2533.0,31.8,0.8,2012
            No health insurance coverage,Arizona,114079.0,3221.0,41.9,0.8,2012
    Not in labor force:,Arizona,936130.0,7943.0,100.0,,2012
        With health insurance coverage,Arizona,714830.0,6462.0,76.4,0.5,2012
            With private health insurance,Arizona,440883.0,4740.0,47.1,0.5,2012
            With public coverage,Arizona,330598.0,4608.0,35.3,0.4,2012
        No health insurance coverage,Arizona,221300.0,5069.0,23.6,0.5,2012
    Civilian noninstitutionalized population,Arkansas,2862023.0,604.0,100.0,,2012
    With health insurance coverage,Arkansas,2379400.0,7018.0,83.1,0.2,2012
        With private health insurance,Arkansas,1704647.0,10688.0,59.6,0.4,2012
        With public coverage,Arkansas,1026681.0,5681.0,35.9,0.2,2012
    No health insurance coverage,Arkansas,482623.0,7120.0,16.9,0.2,2012
Civilian noninstitutionalized population under 18 years,Arkansas,707308.0,380.0,100.0,,2012
    No health insurance coverage,Arkansas,45463.0,1919.0,6.4,0.3,2012
Civilian noninstitutionalized population 18 to 64 years,Arkansas,1748461.0,1018.0,100.0,,2012
    In labor force:,Arkansas,1289048.0,4432.0,100.0,,2012
        Employed:,Arkansas,1180993.0,4724.0,100.0,,2012
            With health insurance coverage,Arkansas,925467.0,5831.0,78.4,0.4,2012
                With private health insurance,Arkansas,885977.0,5684.0,75.0,0.4,2012
                With public coverage,Arkansas,73129.0,2276.0,6.2,0.2,2012
            No health insurance coverage,Arkansas,255526.0,4454.0,21.6,0.4,2012
        Unemployed:,Arkansas,108055.0,2929.0,100.0,,2012
            With health insurance coverage,Arkansas,42685.0,1676.0,39.5,1.2,2012
                With private health insurance,Arkansas,27450.0,1408.0,25.4,1.1,2012
                With public coverage,Arkansas,17405.0,1088.0,16.1,1.0,2012
            No health insurance coverage,Arkansas,65370.0,2280.0,60.5,1.2,2012
    Not in labor force:,Arkansas,459413.0,4265.0,100.0,,2012
        With health insurance coverage,Arkansas,344454.0,3538.0,75.0,0.6,2012
            With private health insurance,Arkansas,195008.0,3049.0,42.4,0.6,2012
            With public coverage,Arkansas,187687.0,3335.0,40.9,0.6,2012
        No health insurance coverage,Arkansas,114959.0,3010.0,25.0,0.6,2012
    Civilian noninstitutionalized population,California,36783532.0,2495.0,100.0,,2012
    With health insurance coverage,California,30246600.0,46086.0,82.2,0.1,2012
        With private health insurance,California,22783161.0,72347.0,61.9,0.2,2012
        With public coverage,California,10562835.0,27313.0,28.7,0.1,2012
    No health insurance coverage,California,6536932.0,46733.0,17.8,0.1,2012
Civilian noninstitutionalized population under 18 years,California,9266440.0,739.0,100.0,,2012
    No health insurance coverage,California,818563.0,12303.0,8.8,0.1,2012
Civilian noninstitutionalized population 18 to 64 years,California,23312469.0,2773.0,100.0,,2012
    In labor force:,California,17810545.0,20152.0,100.0,,2012
        Employed:,California,15874653.0,20589.0,100.0,,2012
            With health insurance coverage,California,12555041.0,34561.0,79.1,0.2,2012
                With private health insurance,California,11748477.0,34830.0,74.0,0.2,2012
                With public coverage,California,1075526.0,9133.0,6.8,0.1,2012
            No health insurance coverage,California,3319612.0,25262.0,20.9,0.2,2012
        Unemployed:,California,1935892.0,11624.0,100.0,,2012
            With health insurance coverage,California,1031338.0,9061.0,53.3,0.4,2012
                With private health insurance,California,681399.0,7101.0,35.2,0.3,2012
                With public coverage,California,386041.0,5653.0,19.9,0.2,2012
            No health insurance coverage,California,904554.0,9119.0,46.7,0.4,2012
    Not in labor force:,California,5501924.0,20514.0,100.0,,2012
        With health insurance coverage,California,4078960.0,15722.0,74.1,0.2,2012
            With private health insurance,California,2686915.0,13570.0,48.8,0.2,2012
            With public coverage,California,1641836.0,10772.0,29.8,0.1,2012
        No health insurance coverage,California,1422964.0,13618.0,25.9,0.2,2012
    Civilian noninstitutionalized population,Colorado,4949633.0,1045.0,100.0,,2012
    With health insurance coverage,Colorado,4191752.0,10922.0,84.7,0.2,2012
        With private health insurance,Colorado,3499387.0,14496.0,70.7,0.3,2012
        With public coverage,Colorado,1172651.0,7535.0,23.7,0.2,2012
    No health insurance coverage,Colorado,757881.0,10927.0,15.3,0.2,2012
Civilian noninstitutionalized population under 18 years,Colorado,1217961.0,438.0,100.0,,2012
    No health insurance coverage,Colorado,123566.0,3841.0,10.1,0.3,2012
Civilian noninstitutionalized population 18 to 64 years,Colorado,3189003.0,1218.0,100.0,,2012
    In labor force:,Colorado,2574947.0,5400.0,100.0,,2012
        Employed:,Colorado,2374901.0,6180.0,100.0,,2012
            With health insurance coverage,Colorado,1963049.0,8316.0,82.7,0.3,2012
                With private health insurance,Colorado,1880884.0,8684.0,79.2,0.3,2012
                With public coverage,Colorado,128737.0,3182.0,5.4,0.1,2012
            No health insurance coverage,Colorado,411852.0,6317.0,17.3,0.3,2012
        Unemployed:,Colorado,200046.0,3043.0,100.0,,2012
            With health insurance coverage,Colorado,108995.0,2160.0,54.5,0.8,2012
                With private health insurance,Colorado,78675.0,1937.0,39.3,0.8,2012
                With public coverage,Colorado,34702.0,1394.0,17.3,0.6,2012
            No health insurance coverage,Colorado,91051.0,2217.0,45.5,0.8,2012
    Not in labor force:,Colorado,614056.0,5402.0,100.0,,2012
        With health insurance coverage,Colorado,486766.0,4427.0,79.3,0.4,2012
            With private health insurance,Colorado,365598.0,4042.0,59.5,0.5,2012
            With public coverage,Colorado,158738.0,2618.0,25.9,0.4,2012
        No health insurance coverage,Colorado,127290.0,3138.0,20.7,0.4,2012
    Civilian noninstitutionalized population,Connecticut,3514027.0,498.0,100.0,,2012
    With health insurance coverage,Connecticut,3204546.0,5829.0,91.2,0.2,2012
        With private health insurance,Connecticut,2633543.0,9989.0,74.9,0.3,2012
        With public coverage,Connecticut,983714.0,6923.0,28.0,0.2,2012
    No health insurance coverage,Connecticut,309481.0,5830.0,8.8,0.2,2012
Civilian noninstitutionalized population under 18 years,Connecticut,811021.0,290.0,100.0,,2012
    No health insurance coverage,Connecticut,28798.0,1762.0,3.6,0.2,2012
Civilian noninstitutionalized population 18 to 64 years,Connecticut,2216175.0,746.0,100.0,,2012
    In labor force:,Connecticut,1806841.0,4489.0,100.0,,2012
        Employed:,Connecticut,1647595.0,5210.0,100.0,,2012
            With health insurance coverage,Connecticut,1474093.0,5998.0,89.5,0.2,2012
                With private health insurance,Connecticut,1385285.0,6407.0,84.1,0.3,2012
                With public coverage,Connecticut,119124.0,2584.0,7.2,0.2,2012
            No health insurance coverage,Connecticut,173502.0,4065.0,10.5,0.2,2012
        Unemployed:,Connecticut,159246.0,2664.0,100.0,,2012
            With health insurance coverage,Connecticut,108104.0,2325.0,67.9,0.9,2012
                With private health insurance,Connecticut,66838.0,1644.0,42.0,0.9,2012
                With public coverage,Connecticut,45516.0,1659.0,28.6,0.8,2012
            No health insurance coverage,Connecticut,51142.0,1732.0,32.1,0.9,2012
    Not in labor force:,Connecticut,409334.0,4573.0,100.0,,2012
        With health insurance coverage,Connecticut,357203.0,4205.0,87.3,0.4,2012
            With private health insurance,Connecticut,252965.0,3703.0,61.8,0.6,2012
            With public coverage,Connecticut,126379.0,2295.0,30.9,0.5,2012
        No health insurance coverage,Connecticut,52131.0,1959.0,12.7,0.4,2012
    Civilian noninstitutionalized population,Delaware,884582.0,459.0,100.0,,2012
    With health insurance coverage,Delaware,800148.0,2825.0,90.5,0.3,2012
        With private health insurance,Delaware,635649.0,4199.0,71.9,0.5,2012
        With public coverage,Delaware,288084.0,3919.0,32.6,0.4,2012
    No health insurance coverage,Delaware,84434.0,2786.0,9.5,0.3,2012
Civilian noninstitutionalized population under 18 years,Delaware,205246.0,91.0,100.0,,2012
    No health insurance coverage,Delaware,10562.0,980.0,5.1,0.5,2012
Civilian noninstitutionalized population 18 to 64 years,Delaware,552306.0,544.0,100.0,,2012
    In labor force:,Delaware,431613.0,2535.0,100.0,,2012
        Employed:,Delaware,396625.0,2600.0,100.0,,2012
            With health insurance coverage,Delaware,349854.0,3070.0,88.2,0.4,2012
                With private health insurance,Delaware,324497.0,2952.0,81.8,0.4,2012
                With public coverage,Delaware,36076.0,1240.0,9.1,0.3,2012
            No health insurance coverage,Delaware,46771.0,1730.0,11.8,0.4,2012
        Unemployed:,Delaware,34988.0,1301.0,100.0,,2012
            With health insurance coverage,Delaware,24031.0,1064.0,68.7,1.7,2012
                With private health insurance,Delaware,12757.0,778.0,36.5,2.0,2012
                With public coverage,Delaware,12427.0,839.0,35.5,1.8,2012
            No health insurance coverage,Delaware,10957.0,726.0,31.3,1.7,2012
    Not in labor force:,Delaware,120693.0,2491.0,100.0,,2012
        With health insurance coverage,Delaware,105135.0,2238.0,87.1,0.7,2012
            With private health insurance,Delaware,70998.0,1701.0,58.8,1.1,2012
            With public coverage,Delaware,43927.0,1646.0,36.4,1.0,2012
        No health insurance coverage,Delaware,15558.0,944.0,12.9,0.7,2012
    Civilian noninstitutionalized population,District of Columbia,594942.0,266.0,100.0,,2012
    With health insurance coverage,District of Columbia,554536.0,1761.0,93.2,0.3,2012
        With private health insurance,District of Columbia,416382.0,3118.0,70.0,0.5,2012
        With public coverage,District of Columbia,205083.0,3305.0,34.5,0.6,2012
    No health insurance coverage,District of Columbia,40406.0,1733.0,6.8,0.3,2012
Civilian noninstitutionalized population under 18 years,District of Columbia,103725.0,85.0,100.0,,2012
