label,state,estimate,moe,percent,percent moe,year
"    Car, truck, or van -- drove alone",South Dakota,320950.0,2319.0,77.9,0.4,2012
"    Car, truck, or van -- carpooled",South Dakota,40795.0,1343.0,9.9,0.3,2012
    Public transportation (excluding taxicab),South Dakota,2313.0,446.0,0.6,0.1,2012
    Walked,South Dakota,17618.0,719.0,4.3,0.2,2012
    Other means,South Dakota,7051.0,566.0,1.7,0.1,2012
    Worked at home,South Dakota,23434.0,922.0,5.7,0.2,2012
    Mean travel time to work (minutes),South Dakota,16.8,0.2,,,2012
Workers 16 years and over,Tennessee,2762765.0,8520.0,100.0,,2012
"    Car, truck, or van -- drove alone",Tennessee,2303100.0,8601.0,83.4,0.2,2012
"    Car, truck, or van -- carpooled",Tennessee,275197.0,4798.0,10.0,0.2,2012
    Public transportation (excluding taxicab),Tennessee,22031.0,1169.0,0.8,0.1,2012
    Walked,Tennessee,36988.0,1630.0,1.3,0.1,2012
    Other means,Tennessee,30209.0,1394.0,1.1,0.1,2012
    Worked at home,Tennessee,95240.0,2124.0,3.4,0.1,2012
    Mean travel time to work (minutes),Tennessee,24.1,0.1,,,2012
Workers 16 years and over,Texas,11314152.0,17607.0,100.0,,2012
"    Car, truck, or van -- drove alone",Texas,8995167.0,16275.0,79.5,0.1,2012
"    Car, truck, or van -- carpooled",Texas,1291886.0,13480.0,11.4,0.1,2012
    Public transportation (excluding taxicab),Texas,181413.0,3694.0,1.6,0.1,2012
    Walked,Texas,190603.0,3696.0,1.7,0.1,2012
    Other means,Texas,207433.0,4356.0,1.8,0.1,2012
    Worked at home,Texas,447650.0,5448.0,4.0,0.1,2012
    Mean travel time to work (minutes),Texas,24.9,0.1,,,2012
Workers 16 years and over,Utah,1249915.0,3848.0,100.0,,2012
"    Car, truck, or van -- drove alone",Utah,950837.0,4683.0,76.1,0.3,2012
"    Car, truck, or van -- carpooled",Utah,150584.0,3031.0,12.0,0.2,2012
    Public transportation (excluding taxicab),Utah,29804.0,1319.0,2.4,0.1,2012
    Walked,Utah,34700.0,1495.0,2.8,0.1,2012
    Other means,Utah,25031.0,1025.0,2.0,0.1,2012
    Worked at home,Utah,58959.0,1679.0,4.7,0.1,2012
    Mean travel time to work (minutes),Utah,21.5,0.1,,,2012
Workers 16 years and over,Vermont,319359.0,2014.0,100.0,,2012
"    Car, truck, or van -- drove alone",Vermont,236439.0,2020.0,74.0,0.4,2012
"    Car, truck, or van -- carpooled",Vermont,32631.0,1194.0,10.2,0.4,2012
    Public transportation (excluding taxicab),Vermont,3611.0,415.0,1.1,0.1,2012
    Walked,Vermont,18792.0,773.0,5.9,0.2,2012
    Other means,Vermont,5286.0,457.0,1.7,0.1,2012
    Worked at home,Vermont,22600.0,828.0,7.1,0.3,2012
    Mean travel time to work (minutes),Vermont,22.1,0.2,,,2012
Workers 16 years and over,Virginia,3906766.0,8632.0,100.0,,2012
"    Car, truck, or van -- drove alone",Virginia,3016024.0,10140.0,77.2,0.2,2012
"    Car, truck, or van -- carpooled",Virginia,397650.0,5355.0,10.2,0.1,2012
    Public transportation (excluding taxicab),Virginia,173078.0,3856.0,4.4,0.1,2012
    Walked,Virginia,89797.0,2619.0,2.3,0.1,2012
    Other means,Virginia,55154.0,1777.0,1.4,0.1,2012
    Worked at home,Virginia,175063.0,3674.0,4.5,0.1,2012
    Mean travel time to work (minutes),Virginia,27.5,0.1,,,2012
Workers 16 years and over,Washington,3127950.0,7718.0,100.0,,2012
"    Car, truck, or van -- drove alone",Washington,2263663.0,8345.0,72.4,0.2,2012
"    Car, truck, or van -- carpooled",Washington,345781.0,5726.0,11.1,0.2,2012
    Public transportation (excluding taxicab),Washington,177087.0,3202.0,5.7,0.1,2012
    Walked,Washington,108611.0,2745.0,3.5,0.1,2012
    Other means,Washington,66009.0,2003.0,2.1,0.1,2012
    Worked at home,Washington,166799.0,3245.0,5.3,0.1,2012
    Mean travel time to work (minutes),Washington,25.5,0.1,,,2012
Workers 16 years and over,West Virginia,743046.0,3785.0,100.0,,2012
"    Car, truck, or van -- drove alone",West Virginia,608379.0,4140.0,81.9,0.3,2012
"    Car, truck, or van -- carpooled",West Virginia,77362.0,2271.0,10.4,0.3,2012
    Public transportation (excluding taxicab),West Virginia,6000.0,518.0,0.8,0.1,2012
    Walked,West Virginia,21443.0,958.0,2.9,0.1,2012
    Other means,West Virginia,7474.0,614.0,1.0,0.1,2012
    Worked at home,West Virginia,22388.0,1062.0,3.0,0.1,2012
    Mean travel time to work (minutes),West Virginia,25.4,0.2,,,2012
Workers 16 years and over,Wisconsin,2807856.0,6107.0,100.0,,2012
"    Car, truck, or van -- drove alone",Wisconsin,2244032.0,7282.0,79.9,0.2,2012
"    Car, truck, or van -- carpooled",Wisconsin,258420.0,3131.0,9.2,0.1,2012
    Public transportation (excluding taxicab),Wisconsin,50891.0,2006.0,1.8,0.1,2012
    Walked,Wisconsin,92860.0,1837.0,3.3,0.1,2012
    Other means,Wisconsin,48409.0,1369.0,1.7,0.1,2012
    Worked at home,Wisconsin,113244.0,1947.0,4.0,0.1,2012
    Mean travel time to work (minutes),Wisconsin,21.6,0.1,,,2012
Workers 16 years and over,Wyoming,285577.0,1930.0,100.0,,2012
"    Car, truck, or van -- drove alone",Wyoming,217495.0,2328.0,76.2,0.6,2012
"    Car, truck, or van -- carpooled",Wyoming,32847.0,1175.0,11.5,0.4,2012
    Public transportation (excluding taxicab),Wyoming,4706.0,614.0,1.6,0.2,2012
    Walked,Wyoming,10374.0,748.0,3.6,0.3,2012
    Other means,Wyoming,5890.0,585.0,2.1,0.2,2012
    Worked at home,Wyoming,14265.0,823.0,5.0,0.3,2012
    Mean travel time to work (minutes),Wyoming,18.5,0.3,,,2012
Workers 16 years and over,Alabama,1973623.0,6442.0,100.0,,2013
"        Car, truck, or van -- drove alone",Alabama,1676660.0,7016.0,85.0,0.2,2013
"        Car, truck, or van -- carpooled",Alabama,193071.0,3353.0,9.8,0.2,2013
        Public transportation (excluding taxicab),Alabama,8935.0,772.0,0.5,0.1,2013
        Walked,Alabama,23233.0,1199.0,1.2,0.1,2013
        Other means,Alabama,19939.0,1139.0,1.0,0.1,2013
        Worked at home,Alabama,51785.0,1730.0,2.6,0.1,2013
    Mean travel time to work (minutes),Alabama,24.2,0.1,,,2013
Workers 16 years and over,Alaska,348457.0,2326.0,100.0,,2013
"        Car, truck, or van -- drove alone",Alaska,234714.0,2277.0,67.4,0.5,2013
"        Car, truck, or van -- carpooled",Alaska,45046.0,1772.0,12.9,0.5,2013
        Public transportation (excluding taxicab),Alaska,5634.0,554.0,1.6,0.2,2013
        Walked,Alaska,27584.0,1213.0,7.9,0.3,2013
        Other means,Alaska,18218.0,998.0,5.2,0.3,2013
        Worked at home,Alaska,17261.0,977.0,5.0,0.3,2013
    Mean travel time to work (minutes),Alaska,18.8,0.2,,,2013
Workers 16 years and over,Arizona,2684408.0,8448.0,100.0,,2013
"        Car, truck, or van -- drove alone",Arizona,2045890.0,9516.0,76.2,0.3,2013
"        Car, truck, or van -- carpooled",Arizona,307672.0,5066.0,11.5,0.2,2013
        Public transportation (excluding taxicab),Arizona,53840.0,1849.0,2.0,0.1,2013
        Walked,Arizona,57430.0,1852.0,2.1,0.1,2013
        Other means,Arizona,71123.0,2025.0,2.6,0.1,2013
        Worked at home,Arizona,148453.0,3521.0,5.5,0.1,2013
    Mean travel time to work (minutes),Arizona,24.6,0.1,,,2013
Workers 16 years and over,Arkansas,1225869.0,5146.0,100.0,,2013
"        Car, truck, or van -- drove alone",Arkansas,1007658.0,5354.0,82.2,0.3,2013
"        Car, truck, or van -- carpooled",Arkansas,135541.0,2977.0,11.1,0.2,2013
        Public transportation (excluding taxicab),Arkansas,5460.0,428.0,0.4,0.1,2013
        Walked,Arkansas,21537.0,1021.0,1.8,0.1,2013
        Other means,Arkansas,16614.0,933.0,1.4,0.1,2013
        Worked at home,Arkansas,39059.0,1532.0,3.2,0.1,2013
    Mean travel time to work (minutes),Arkansas,21.3,0.1,,,2013
Workers 16 years and over,California,16290887.0,21516.0,100.0,,2013
"        Car, truck, or van -- drove alone",California,11918232.0,20928.0,73.2,0.1,2013
"        Car, truck, or van -- carpooled",California,1843160.0,12453.0,11.3,0.1,2013
        Public transportation (excluding taxicab),California,841628.0,7276.0,5.2,0.1,2013
        Walked,California,446899.0,4827.0,2.7,0.1,2013
        Other means,California,388060.0,4933.0,2.4,0.1,2013
        Worked at home,California,852908.0,7244.0,5.2,0.1,2013
    Mean travel time to work (minutes),California,27.2,0.1,,,2013
Workers 16 years and over,Colorado,2494794.0,6637.0,100.0,,2013
"        Car, truck, or van -- drove alone",Colorado,1864959.0,5634.0,74.8,0.2,2013
"        Car, truck, or van -- carpooled",Colorado,247307.0,3930.0,9.9,0.2,2013
        Public transportation (excluding taxicab),Colorado,80504.0,2238.0,3.2,0.1,2013
        Walked,Colorado,76958.0,1839.0,3.1,0.1,2013
        Other means,Colorado,61332.0,1998.0,2.5,0.1,2013
        Worked at home,Colorado,163734.0,3005.0,6.6,0.1,2013
    Mean travel time to work (minutes),Colorado,24.5,0.1,,,2013
Workers 16 years and over,Connecticut,1727286.0,4741.0,100.0,,2013
"        Car, truck, or van -- drove alone",Connecticut,1359050.0,5547.0,78.7,0.3,2013
"        Car, truck, or van -- carpooled",Connecticut,144497.0,3457.0,8.4,0.2,2013
        Public transportation (excluding taxicab),Connecticut,80574.0,2190.0,4.7,0.1,2013
        Walked,Connecticut,52155.0,1728.0,3.0,0.1,2013
        Other means,Connecticut,19955.0,1048.0,1.2,0.1,2013
        Worked at home,Connecticut,71055.0,1726.0,4.1,0.1,2013
    Mean travel time to work (minutes),Connecticut,24.8,0.1,,,2013
Workers 16 years and over,Delaware,416163.0,2383.0,100.0,,2013
"        Car, truck, or van -- drove alone",Delaware,335435.0,2507.0,80.6,0.5,2013
"        Car, truck, or van -- carpooled",Delaware,37396.0,1382.0,9.0,0.3,2013
        Public transportation (excluding taxicab),Delaware,13288.0,934.0,3.2,0.2,2013
        Walked,Delaware,9449.0,680.0,2.3,0.2,2013
        Other means,Delaware,4846.0,482.0,1.2,0.1,2013
        Worked at home,Delaware,15749.0,853.0,3.8,0.2,2013
    Mean travel time to work (minutes),Delaware,24.8,0.3,,,2013
Workers 16 years and over,District of Columbia,312875.0,2371.0,100.0,,2013
"        Car, truck, or van -- drove alone",District of Columbia,106343.0,1890.0,34.0,0.6,2013
"        Car, truck, or van -- carpooled",District of Columbia,18603.0,1052.0,5.9,0.3,2013
        Public transportation (excluding taxicab),District of Columbia,120076.0,2316.0,38.4,0.7,2013
        Walked,District of Columbia,38164.0,1513.0,12.2,0.5,2013
        Other means,District of Columbia,14728.0,1011.0,4.7,0.3,2013
        Worked at home,District of Columbia,14961.0,955.0,4.8,0.3,2013
    Mean travel time to work (minutes),District of Columbia,29.7,0.3,,,2013
Workers 16 years and over,Florida,8094220.0,16051.0,100.0,,2013
"        Car, truck, or van -- drove alone",Florida,6436311.0,16616.0,79.5,0.1,2013
"        Car, truck, or van -- carpooled",Florida,799439.0,9780.0,9.9,0.1,2013
        Public transportation (excluding taxicab),Florida,166027.0,4085.0,2.1,0.1,2013
        Walked,Florida,126018.0,3468.0,1.6,0.1,2013
        Other means,Florida,178598.0,4452.0,2.2,0.1,2013
        Worked at home,Florida,387827.0,5260.0,4.8,0.1,2013
    Mean travel time to work (minutes),Florida,25.9,0.1,,,2013
Workers 16 years and over,Georgia,4210796.0,11004.0,100.0,,2013
"        Car, truck, or van -- drove alone",Georgia,3342646.0,12386.0,79.4,0.2,2013
"        Car, truck, or van -- carpooled",Georgia,446243.0,6533.0,10.6,0.2,2013
        Public transportation (excluding taxicab),Georgia,89098.0,2387.0,2.1,0.1,2013
        Walked,Georgia,65338.0,2148.0,1.6,0.1,2013
        Other means,Georgia,68541.0,2488.0,1.6,0.1,2013
        Worked at home,Georgia,198930.0,4087.0,4.7,0.1,2013
    Mean travel time to work (minutes),Georgia,27.0,0.1,,,2013
Workers 16 years and over,Hawaii,663718.0,3608.0,100.0,,2013
"        Car, truck, or van -- drove alone",Hawaii,441988.0,3433.0,66.6,0.4,2013
"        Car, truck, or van -- carpooled",Hawaii,95287.0,2132.0,14.4,0.3,2013
        Public transportation (excluding taxicab),Hawaii,42251.0,1542.0,6.4,0.2,2013
        Walked,Hawaii,31081.0,1237.0,4.7,0.2,2013
        Other means,Hawaii,22919.0,1277.0,3.5,0.2,2013
        Worked at home,Hawaii,30192.0,1304.0,4.5,0.2,2013
    Mean travel time to work (minutes),Hawaii,26.0,0.2,,,2013
Workers 16 years and over,Idaho,684393.0,3330.0,100.0,,2013
"        Car, truck, or van -- drove alone",Idaho,531414.0,4098.0,77.6,0.5,2013
"        Car, truck, or van -- carpooled",Idaho,69908.0,2267.0,10.2,0.3,2013
        Public transportation (excluding taxicab),Idaho,5644.0,489.0,0.8,0.1,2013
        Walked,Idaho,20686.0,969.0,3.0,0.1,2013
        Other means,Idaho,17475.0,1071.0,2.6,0.2,2013
        Worked at home,Idaho,39266.0,1656.0,5.7,0.2,2013
    Mean travel time to work (minutes),Idaho,20.0,0.2,,,2013
Workers 16 years and over,Illinois,5893225.0,11806.0,100.0,,2013
"        Car, truck, or van -- drove alone",Illinois,4337369.0,11335.0,73.6,0.1,2013
"        Car, truck, or van -- carpooled",Illinois,517869.0,5093.0,8.8,0.1,2013
        Public transportation (excluding taxicab),Illinois,514782.0,4767.0,8.7,0.1,2013
        Walked,Illinois,186284.0,3433.0,3.2,0.1,2013
        Other means,Illinois,95146.0,2154.0,1.6,0.1,2013
        Worked at home,Illinois,241775.0,3856.0,4.1,0.1,2013
    Mean travel time to work (minutes),Illinois,28.0,0.1,,,2013
Workers 16 years and over,Indiana,2911709.0,7480.0,100.0,,2013
"        Car, truck, or van -- drove alone",Indiana,2420721.0,7436.0,83.1,0.2,2013
"        Car, truck, or van -- carpooled",Indiana,262326.0,3912.0,9.0,0.1,2013
        Public transportation (excluding taxicab),Indiana,30833.0,1244.0,1.1,0.1,2013
        Walked,Indiana,61534.0,1738.0,2.1,0.1,2013
        Other means,Indiana,40883.0,1613.0,1.4,0.1,2013
        Worked at home,Indiana,95412.0,2128.0,3.3,0.1,2013
    Mean travel time to work (minutes),Indiana,23.2,0.1,,,2013
Workers 16 years and over,Iowa,1526130.0,4262.0,100.0,,2013
"        Car, truck, or van -- drove alone",Iowa,1219847.0,4602.0,79.9,0.2,2013
"        Car, truck, or van -- carpooled",Iowa,140985.0,2498.0,9.2,0.2,2013
        Public transportation (excluding taxicab),Iowa,16483.0,882.0,1.1,0.1,2013
        Walked,Iowa,55636.0,1590.0,3.6,0.1,2013
        Other means,Iowa,22304.0,899.0,1.5,0.1,2013
        Worked at home,Iowa,70875.0,1687.0,4.6,0.1,2013
    Mean travel time to work (minutes),Iowa,18.8,0.1,,,2013
Workers 16 years and over,Kansas,1378025.0,4540.0,100.0,,2013
"        Car, truck, or van -- drove alone",Kansas,1128881.0,5033.0,81.9,0.2,2013
"        Car, truck, or van -- carpooled",Kansas,131083.0,2920.0,9.5,0.2,2013
        Public transportation (excluding taxicab),Kansas,6521.0,614.0,0.5,0.1,2013
        Walked,Kansas,33476.0,1296.0,2.4,0.1,2013
        Other means,Kansas,19007.0,953.0,1.4,0.1,2013
        Worked at home,Kansas,59057.0,1513.0,4.3,0.1,2013
    Mean travel time to work (minutes),Kansas,19.0,0.1,,,2013
Workers 16 years and over,Kentucky,1832657.0,7120.0,100.0,,2013
"        Car, truck, or van -- drove alone",Kentucky,1512405.0,7088.0,82.5,0.2,2013
"        Car, truck, or van -- carpooled",Kentucky,183845.0,3641.0,10.0,0.2,2013
        Public transportation (excluding taxicab),Kentucky,20249.0,1004.0,1.1,0.1,2013
        Walked,Kentucky,39557.0,1568.0,2.2,0.1,2013
        Other means,Kentucky,20421.0,1087.0,1.1,0.1,2013
        Worked at home,Kentucky,56180.0,1574.0,3.1,0.1,2013
    Mean travel time to work (minutes),Kentucky,22.8,0.1,,,2013
Workers 16 years and over,Louisiana,1963928.0,7395.0,100.0,,2013
"        Car, truck, or van -- drove alone",Louisiana,1612558.0,7723.0,82.1,0.3,2013
"        Car, truck, or van -- carpooled",Louisiana,201276.0,4238.0,10.2,0.2,2013
        Public transportation (excluding taxicab),Louisiana,25497.0,1278.0,1.3,0.1,2013
        Walked,Louisiana,38071.0,1615.0,1.9,0.1,2013
        Other means,Louisiana,40864.0,1546.0,2.1,0.1,2013
        Worked at home,Louisiana,45662.0,1711.0,2.3,0.1,2013
    Mean travel time to work (minutes),Louisiana,24.9,0.1,,,2013
Workers 16 years and over,Maine,633153.0,3008.0,100.0,,2013
"        Car, truck, or van -- drove alone",Maine,496573.0,3169.0,78.4,0.3,2013
"        Car, truck, or van -- carpooled",Maine,63713.0,1862.0,10.1,0.3,2013
        Public transportation (excluding taxicab),Maine,3828.0,456.0,0.6,0.1,2013
        Walked,Maine,25297.0,1053.0,4.0,0.2,2013
        Other means,Maine,10102.0,790.0,1.6,0.1,2013
        Worked at home,Maine,33640.0,1209.0,5.3,0.2,2013
    Mean travel time to work (minutes),Maine,23.3,0.2,,,2013
Workers 16 years and over,Maryland,2891357.0,7397.0,100.0,,2013
"        Car, truck, or van -- drove alone",Maryland,2123823.0,8268.0,73.5,0.2,2013
"        Car, truck, or van -- carpooled",Maryland,289859.0,4188.0,10.0,0.1,2013
        Public transportation (excluding taxicab),Maryland,256052.0,3902.0,8.9,0.1,2013
        Walked,Maryland,68435.0,2197.0,2.4,0.1,2013
        Other means,Maryland,32958.0,1449.0,1.1,0.1,2013
        Worked at home,Maryland,120230.0,2794.0,4.2,0.1,2013
    Mean travel time to work (minutes),Maryland,32.0,0.1,,,2013
Workers 16 years and over,Massachusetts,3239623.0,7298.0,100.0,,2013
"        Car, truck, or van -- drove alone",Massachusetts,2336009.0,7492.0,72.1,0.2,2013
"        Car, truck, or van -- carpooled",Massachusetts,256291.0,4434.0,7.9,0.1,2013
        Public transportation (excluding taxicab),Massachusetts,302359.0,3990.0,9.3,0.1,2013
        Walked,Massachusetts,153847.0,2994.0,4.7,0.1,2013
        Other means,Massachusetts,50861.0,1897.0,1.6,0.1,2013
        Worked at home,Massachusetts,140256.0,2635.0,4.3,0.1,2013
    Mean travel time to work (minutes),Massachusetts,28.0,0.1,,,2013
Workers 16 years and over,Michigan,4147131.0,9743.0,100.0,,2013
"        Car, truck, or van -- drove alone",Michigan,3429751.0,9531.0,82.7,0.1,2013
"        Car, truck, or van -- carpooled",Michigan,369841.0,4357.0,8.9,0.1,2013
        Public transportation (excluding taxicab),Michigan,56340.0,1757.0,1.4,0.1,2013
        Walked,Michigan,90643.0,2117.0,2.2,0.1,2013
        Other means,Michigan,50028.0,1613.0,1.2,0.1,2013
        Worked at home,Michigan,150528.0,2299.0,3.6,0.1,2013
    Mean travel time to work (minutes),Michigan,24.0,0.1,,,2013
Workers 16 years and over,Minnesota,2700121.0,5736.0,100.0,,2013
"        Car, truck, or van -- drove alone",Minnesota,2107374.0,6441.0,78.0,0.2,2013
"        Car, truck, or van -- carpooled",Minnesota,241348.0,3394.0,8.9,0.1,2013
        Public transportation (excluding taxicab),Minnesota,92680.0,2035.0,3.4,0.1,2013
        Walked,Minnesota,77032.0,1784.0,2.9,0.1,2013
        Other means,Minnesota,42634.0,1312.0,1.6,0.1,2013
        Worked at home,Minnesota,139053.0,2436.0,5.1,0.1,2013
    Mean travel time to work (minutes),Minnesota,22.9,0.1,,,2013
Workers 16 years and over,Mississippi,1179917.0,5224.0,100.0,,2013
"        Car, truck, or van -- drove alone",Mississippi,986618.0,5094.0,83.6,0.3,2013
"        Car, truck, or van -- carpooled",Mississippi,126402.0,2816.0,10.7,0.2,2013
        Public transportation (excluding taxicab),Mississippi,5323.0,569.0,0.5,0.1,2013
        Walked,Mississippi,19258.0,1030.0,1.6,0.1,2013
        Other means,Mississippi,14956.0,1148.0,1.3,0.1,2013
        Worked at home,Mississippi,27360.0,1360.0,2.3,0.1,2013
    Mean travel time to work (minutes),Mississippi,23.9,0.2,,,2013
Workers 16 years and over,Missouri,2738553.0,6728.0,100.0,,2013
"        Car, truck, or van -- drove alone",Missouri,2231164.0,7454.0,81.5,0.2,2013
"        Car, truck, or van -- carpooled",Missouri,262599.0,4105.0,9.6,0.1,2013
        Public transportation (excluding taxicab),Missouri,40285.0,1520.0,1.5,0.1,2013
        Walked,Missouri,53663.0,1422.0,2.0,0.1,2013
        Other means,Missouri,34373.0,1351.0,1.3,0.1,2013
        Worked at home,Missouri,116469.0,2152.0,4.3,0.1,2013
    Mean travel time to work (minutes),Missouri,23.1,0.1,,,2013
Workers 16 years and over,Montana,469319.0,2778.0,100.0,,2013
"        Car, truck, or van -- drove alone",Montana,353943.0,2908.0,75.4,0.4,2013
"        Car, truck, or van -- carpooled",Montana,47270.0,1555.0,10.1,0.3,2013
        Public transportation (excluding taxicab),Montana,3840.0,378.0,0.8,0.1,2013
        Walked,Montana,23061.0,995.0,4.9,0.2,2013
        Other means,Montana,11733.0,758.0,2.5,0.2,2013
        Worked at home,Montana,29472.0,971.0,6.3,0.2,2013
    Mean travel time to work (minutes),Montana,18.0,0.2,,,2013
Workers 16 years and over,Nebraska,937094.0,3081.0,100.0,,2013
"        Car, truck, or van -- drove alone",Nebraska,757567.0,3674.0,80.8,0.3,2013
"        Car, truck, or van -- carpooled",Nebraska,91936.0,1943.0,9.8,0.2,2013
        Public transportation (excluding taxicab),Nebraska,6622.0,625.0,0.7,0.1,2013
        Walked,Nebraska,26866.0,1027.0,2.9,0.1,2013
        Other means,Nebraska,11749.0,647.0,1.3,0.1,2013
        Worked at home,Nebraska,42354.0,1077.0,4.5,0.1,2013
    Mean travel time to work (minutes),Nebraska,18.1,0.1,,,2013
Workers 16 years and over,Nevada,1215590.0,4448.0,100.0,,2013
"        Car, truck, or van -- drove alone",Nevada,952993.0,5112.0,78.4,0.3,2013
"        Car, truck, or van -- carpooled",Nevada,132029.0,3302.0,10.9,0.3,2013
        Public transportation (excluding taxicab),Nevada,41070.0,1432.0,3.4,0.1,2013
        Walked,Nevada,25160.0,1077.0,2.1,0.1,2013
        Other means,Nevada,24412.0,1372.0,2.0,0.1,2013
        Worked at home,Nevada,39926.0,1661.0,3.3,0.1,2013
    Mean travel time to work (minutes),Nevada,23.8,0.1,,,2013
Workers 16 years and over,New Hampshire,674692.0,3320.0,100.0,,2013
"        Car, truck, or van -- drove alone",New Hampshire,549272.0,3310.0,81.4,0.3,2013
"        Car, truck, or van -- carpooled",New Hampshire,53888.0,1653.0,8.0,0.2,2013
        Public transportation (excluding taxicab),New Hampshire,5594.0,511.0,0.8,0.1,2013
        Walked,New Hampshire,19973.0,1053.0,3.0,0.2,2013
        Other means,New Hampshire,7999.0,725.0,1.2,0.1,2013
        Worked at home,New Hampshire,37966.0,1345.0,5.6,0.2,2013
    Mean travel time to work (minutes),New Hampshire,26.3,0.2,,,2013
Workers 16 years and over,New Jersey,4107798.0,8798.0,100.0,,2013
"        Car, truck, or van -- drove alone",New Jersey,2952475.0,8225.0,71.9,0.2,2013
"        Car, truck, or van -- carpooled",New Jersey,346706.0,5357.0,8.4,0.1,2013
        Public transportation (excluding taxicab),New Jersey,445282.0,4455.0,10.8,0.1,2013
        Walked,New Jersey,126439.0,3432.0,3.1,0.1,2013
        Other means,New Jersey,78241.0,2581.0,1.9,0.1,2013
        Worked at home,New Jersey,158655.0,2629.0,3.9,0.1,2013
    Mean travel time to work (minutes),New Jersey,30.4,0.1,,,2013
Workers 16 years and over,New Mexico,868937.0,4058.0,100.0,,2013
"        Car, truck, or van -- drove alone",New Mexico,685432.0,3659.0,78.9,0.3,2013
"        Car, truck, or van -- carpooled",New Mexico,94410.0,2461.0,10.9,0.3,2013
        Public transportation (excluding taxicab),New Mexico,9579.0,728.0,1.1,0.1,2013
        Walked,New Mexico,19923.0,1167.0,2.3,0.1,2013
        Other means,New Mexico,17180.0,1174.0,2.0,0.1,2013
        Worked at home,New Mexico,42413.0,1437.0,4.9,0.2,2013
    Mean travel time to work (minutes),New Mexico,21.6,0.2,,,2013
Workers 16 years and over,New York,8870713.0,13446.0,100.0,,2013
"        Car, truck, or van -- drove alone",New York,4773429.0,13182.0,53.8,0.1,2013
"        Car, truck, or van -- carpooled",New York,619527.0,7423.0,7.0,0.1,2013
        Public transportation (excluding taxicab),New York,2398671.0,11656.0,27.0,0.1,2013
        Walked,New York,567408.0,5637.0,6.4,0.1,2013
        Other means,New York,165207.0,3298.0,1.9,0.1,2013
        Worked at home,New York,346471.0,4706.0,3.9,0.1,2013
    Mean travel time to work (minutes),New York,31.6,0.1,,,2013
Workers 16 years and over,North Carolina,4227986.0,12155.0,100.0,,2013
"        Car, truck, or van -- drove alone",North Carolina,3428471.0,12059.0,81.1,0.2,2013
"        Car, truck, or van -- carpooled",North Carolina,439219.0,6746.0,10.4,0.2,2013
        Public transportation (excluding taxicab),North Carolina,45765.0,1753.0,1.1,0.1,2013
        Walked,North Carolina,76768.0,2211.0,1.8,0.1,2013
        Other means,North Carolina,53414.0,1828.0,1.3,0.1,2013
        Worked at home,North Carolina,184349.0,2996.0,4.4,0.1,2013
    Mean travel time to work (minutes),North Carolina,23.6,0.1,,,2013
Workers 16 years and over,North Dakota,369676.0,1900.0,100.0,,2013
"        Car, truck, or van -- drove alone",North Dakota,292793.0,2023.0,79.2,0.4,2013
"        Car, truck, or van -- carpooled",North Dakota,35914.0,1320.0,9.7,0.3,2013
        Public transportation (excluding taxicab),North Dakota,1735.0,272.0,0.5,0.1,2013
        Walked,North Dakota,14640.0,731.0,4.0,0.2,2013
        Other means,North Dakota,5246.0,479.0,1.4,0.1,2013
        Worked at home,North Dakota,19348.0,685.0,5.2,0.2,2013
    Mean travel time to work (minutes),North Dakota,16.9,0.2,,,2013
Workers 16 years and over,Ohio,5164077.0,10458.0,100.0,,2013
"        Car, truck, or van -- drove alone",Ohio,4306686.0,11013.0,83.4,0.1,2013
"        Car, truck, or van -- carpooled",Ohio,418068.0,4967.0,8.1,0.1,2013
        Public transportation (excluding taxicab),Ohio,85286.0,2304.0,1.7,0.1,2013
        Walked,Ohio,118241.0,2100.0,2.3,0.1,2013
        Other means,Ohio,55458.0,1799.0,1.1,0.1,2013
        Worked at home,Ohio,180338.0,3093.0,3.5,0.1,2013
    Mean travel time to work (minutes),Ohio,23.0,0.1,,,2013
Workers 16 years and over,Oklahoma,1673026.0,5384.0,100.0,,2013
"        Car, truck, or van -- drove alone",Oklahoma,1373407.0,5756.0,82.1,0.2,2013
"        Car, truck, or van -- carpooled",Oklahoma,178054.0,3601.0,10.6,0.2,2013
        Public transportation (excluding taxicab),Oklahoma,8092.0,591.0,0.5,0.1,2013
        Walked,Oklahoma,30401.0,1077.0,1.8,0.1,2013
        Other means,Oklahoma,23410.0,992.0,1.4,0.1,2013
        Worked at home,Oklahoma,59662.0,1506.0,3.6,0.1,2013
    Mean travel time to work (minutes),Oklahoma,21.0,0.1,,,2013
Workers 16 years and over,Oregon,1700451.0,5925.0,100.0,,2013
"        Car, truck, or van -- drove alone",Oregon,1219844.0,6169.0,71.7,0.3,2013
"        Car, truck, or van -- carpooled",Oregon,174631.0,3509.0,10.3,0.2,2013
        Public transportation (excluding taxicab),Oregon,70714.0,1828.0,4.2,0.1,2013
        Walked,Oregon,69285.0,2231.0,4.1,0.1,2013
        Other means,Oregon,56874.0,1978.0,3.3,0.1,2013
        Worked at home,Oregon,109103.0,2429.0,6.4,0.1,2013
    Mean travel time to work (minutes),Oregon,22.5,0.1,,,2013
Workers 16 years and over,Pennsylvania,5794492.0,11251.0,100.0,,2013
"        Car, truck, or van -- drove alone",Pennsylvania,4446086.0,12391.0,76.7,0.2,2013
